ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
216880_at	1.08e-02	3.27e-03	3.0017448	-2.723768	0.16398133	RAD51B	RAD51 paralog B
1559298_a_at	1.08e-02	3.27e-03	-3.0017102	-2.723864	-0.08562833	SPATA41	spermatogenesis associated 41 (non-protein coding)
216249_at	1.08e-02	3.27e-03	3.0015143	-2.724412	0.095106	PVT1	Pvt1 oncogene (non-protein coding)
200821_at	1.08e-02	3.27e-03	3.0014134	-2.724694	0.22194567	LAMP2	lysosomal associated membrane protein 2
212562_s_at	1.08e-02	3.27e-03	3.0013786	-2.724791	0.130893	CTSZ	cathepsin Z
224599_at	1.08e-02	3.27e-03	-3.0011795	-2.725347	-0.19484267	CGGBP1	CGG triplet repeat binding protein 1
220581_at	1.08e-02	3.27e-03	-3.001173	-2.725365	-0.40363467	CCDC170	coiled-coil domain containing 170
1554356_at	1.08e-02	3.28e-03	3.0008122	-2.726373	0.10282867	GINS4	GINS complex subunit 4
221781_s_at	1.08e-02	3.28e-03	3.0007768	-2.726472	0.47247867	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
1568807_a_at	1.08e-02	3.28e-03	-3.0007357	-2.726587	-0.32858767	RBM26-AS1	RBM26 antisense RNA 1
206082_at	1.08e-02	3.28e-03	3.0005258	-2.727173	0.37600167	HCP5	HLA complex P5 (non-protein coding)
1554393_a_at	1.08e-02	3.28e-03	3.0005177	-2.727196	0.174594	AZIN2	antizyme inhibitor 2
234530_s_at	1.08e-02	3.28e-03	3.0004352	-2.727426	0.09367383	ZNRD1	zinc ribbon domain containing 1
218658_s_at	1.09e-02	3.28e-03	-3.0000964	-2.728373	-0.20674633	ACTR8	ARP8 actin-related protein 8 homolog
1553605_a_at	1.09e-02	3.28e-03	2.9999668	-2.728734	0.680898	ABCA13	ATP binding cassette subfamily A member 13
205030_at	1.09e-02	3.29e-03	2.9998153	-2.729158	0.19222667	FABP7	fatty acid binding protein 7
207913_at	1.09e-02	3.29e-03	-2.9997504	-2.729339	-0.33496667	CYP2F1	cytochrome P450 family 2 subfamily F member 1
1553057_at	1.09e-02	3.29e-03	2.999643	-2.729639	0.1011795	SERPINB12	serpin family B member 12
1563467_at	1.09e-02	3.29e-03	2.9994717	-2.730117	0.67641567		
210753_s_at	1.09e-02	3.29e-03	2.9991385	-2.731047	0.17630067	EPHB1	EPH receptor B1
208878_s_at	1.09e-02	3.29e-03	-2.9991162	-2.73111	-0.2014645	PAK2	p21 (RAC1) activated kinase 2
227428_at	1.09e-02	3.29e-03	-2.999099	-2.731158	-0.35862783	GABPA	GA binding protein transcription factor alpha subunit
240283_at	1.09e-02	3.29e-03	2.9990097	-2.731407	0.1065765		
236504_x_at	1.09e-02	3.30e-03	2.998827	-2.731917	0.18107967	C6orf52	chromosome 6 open reading frame 52
203041_s_at	1.09e-02	3.30e-03	2.9986275	-2.732474	0.439442	LAMP2	lysosomal associated membrane protein 2
206053_at	1.09e-02	3.30e-03	-2.9982524	-2.733521	-0.239261	ZNF510	zinc finger protein 510
212211_at	1.09e-02	3.30e-03	2.9982215	-2.733608	0.26285017	ANKRD17	ankyrin repeat domain 17
236207_at	1.09e-02	3.30e-03	-2.9981513	-2.733804	-0.65645067	SSFA2	sperm specific antigen 2
206330_s_at	1.09e-02	3.31e-03	-2.9978126	-2.734749	-0.233805	SHC3	SHC adaptor protein 3
229176_at	1.09e-02	3.31e-03	2.9978098	-2.734757	0.19298567	ANKH	ANKH inorganic pyrophosphate transport regulator
214822_at	1.09e-02	3.31e-03	2.9971256	-2.736666	0.161785	BRINP2	BMP/retinoic acid inducible neural specific 2
205064_at	1.09e-02	3.31e-03	2.9968991	-2.737298	0.6003905	SPRR1B	small proline rich protein 1B
228043_at	1.10e-02	3.32e-03	-2.9966815	-2.737905	-0.19664783	UTP15	UTP15, small subunit processome component
232021_at	1.10e-02	3.32e-03	-2.9966402	-2.738021	-0.324655	GXYLT1	glucoside xylosyltransferase 1
1555385_at	1.10e-02	3.32e-03	2.9962692	-2.739056	0.15472933	B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1
229890_at	1.10e-02	3.32e-03	-2.996107	-2.739508	-0.224948	LOC100507547///PRRT1	uncharacterized LOC100507547///proline rich transmembrane protein 1
1557774_at	1.10e-02	3.32e-03	2.9960058	-2.73979	0.1006955	LOC105373958	uncharacterized LOC105373958
236938_at	1.10e-02	3.33e-03	2.9955504	-2.741061	0.1453575		
211944_at	1.10e-02	3.33e-03	2.9955231	-2.741137	0.41399683	PRRC2C	proline rich coiled-coil 2C
243332_at	1.10e-02	3.33e-03	2.9954834	-2.741248	0.39547383		
227343_at	1.10e-02	3.33e-03	2.9953494	-2.741621	0.128171		
217702_at	1.10e-02	3.33e-03	2.9953484	-2.741624	0.14878733	IL27RA	interleukin 27 receptor subunit alpha
225833_at	1.10e-02	3.33e-03	2.9952452	-2.741912	0.37520817	DAGLB	diacylglycerol lipase beta
214926_at	1.10e-02	3.33e-03	2.9950909	-2.742342	0.116974	SPTAN1	spectrin alpha, non-erythrocytic 1
230755_at	1.10e-02	3.33e-03	2.9948731	-2.74295	0.136106	RHBDL3	rhomboid like 3
219119_at	1.10e-02	3.34e-03	2.9944489	-2.744133	0.1861025	LSM8	LSM8 homolog, U6 small nuclear RNA associated
225265_at	1.10e-02	3.34e-03	-2.9944425	-2.744151	-0.31226467	RBMS1	RNA binding motif single stranded interacting protein 1
1561723_at	1.10e-02	3.34e-03	-2.9941148	-2.745064	-0.0930425	LOC105374177	uncharacterized LOC105374177
220988_s_at	1.10e-02	3.35e-03	2.9935636	-2.746601	0.51707433	C1QTNF3	C1q and tumor necrosis factor related protein 3
210852_s_at	1.11e-02	3.35e-03	-2.993343	-2.747216	-0.38616117	AASS	aminoadipate-semialdehyde synthase
214009_at	1.11e-02	3.35e-03	2.9932685	-2.747423	0.1570805	MSL3	male-specific lethal 3 homolog (Drosophila)
236078_at	1.11e-02	3.36e-03	2.9927222	-2.748946	0.181263	TLDC1	TBC/LysM-associated domain containing 1
201940_at	1.11e-02	3.36e-03	2.9926678	-2.749098	0.35394333	CPD	carboxypeptidase D
234027_at	1.11e-02	3.36e-03	2.9926231	-2.749222	0.2387795	CCDC129	coiled-coil domain containing 129
213466_at	1.11e-02	3.36e-03	2.9923815	-2.749896	0.1662685	RAB40C	RAB40C, member RAS oncogene family
1568765_at	1.11e-02	3.36e-03	-2.992363	-2.749947	-0.600363	SERPINE1	serpin family E member 1
221078_s_at	1.11e-02	3.36e-03	-2.992326	-2.75005	-0.35456883	CCDC88A	coiled-coil domain containing 88A
236097_at	1.11e-02	3.36e-03	2.992277	-2.750187	0.23737667		
219658_at	1.11e-02	3.36e-03	2.9922516	-2.750258	0.27124883	PTCD2	pentatricopeptide repeat domain 2
232396_at	1.11e-02	3.36e-03	2.9921651	-2.750499	0.47394167		
236012_at	1.11e-02	3.36e-03	-2.9921343	-2.750585	-0.21872967	PSMF1	proteasome inhibitor subunit 1
205830_at	1.11e-02	3.36e-03	2.9919925	-2.75098	0.5409595	CLGN	calmegin
36004_at	1.11e-02	3.36e-03	2.9919307	-2.751152	0.20167767	IKBKG	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma
242159_at	1.11e-02	3.37e-03	2.9916938	-2.751812	0.13775567	LOC105369739	uncharacterized LOC105369739
221604_s_at	1.11e-02	3.37e-03	2.9913712	-2.752711	0.17370717	PEX16	peroxisomal biogenesis factor 16
226994_at	1.11e-02	3.37e-03	-2.9910844	-2.753509	-0.27790717	DNAJA2	DnaJ heat shock protein family (Hsp40) member A2
206036_s_at	1.11e-02	3.37e-03	-2.9909605	-2.753855	-0.4207525	REL	REL proto-oncogene, NF-kB subunit
239920_at	1.11e-02	3.38e-03	2.9909435	-2.753902	0.1842825	UBTF	upstream binding transcription factor, RNA polymerase I
1553890_s_at	1.11e-02	3.38e-03	2.9907901	-2.754329	0.12948483	NTN5	netrin 5
231645_s_at	1.11e-02	3.38e-03	2.9907513	-2.754438	0.07619167		
201450_s_at	1.11e-02	3.38e-03	2.9906255	-2.754788	0.29227567	TIA1	TIA1 cytotoxic granule-associated RNA binding protein
207995_s_at	1.11e-02	3.38e-03	-2.9900753	-2.75632	-0.17033683	CLEC4M	C-type lectin domain family 4 member M
1563339_at	1.12e-02	3.39e-03	2.989901	-2.756806	0.06363317		
210908_s_at	1.12e-02	3.39e-03	-2.9897525	-2.757219	-0.16680167	PFDN5	prefoldin subunit 5
222125_s_at	1.12e-02	3.39e-03	2.9896142	-2.757604	0.18844733	P4HTM	prolyl 4-hydroxylase, transmembrane
232448_at	1.12e-02	3.39e-03	2.9894087	-2.758177	0.12741317	LINC00543	long intergenic non-protein coding RNA 543
235001_at	1.12e-02	3.39e-03	2.9893965	-2.75821	0.10112833	DNAJC21	DnaJ heat shock protein family (Hsp40) member C21
233447_at	1.12e-02	3.39e-03	2.989351	-2.758337	0.10204017	PSMG4	proteasome assembly chaperone 4
1560543_at	1.12e-02	3.39e-03	-2.9890825	-2.759084	-0.06611733	GRK4	G protein-coupled receptor kinase 4
1553199_at	1.12e-02	3.40e-03	2.9888871	-2.759629	0.05978683	DCAF4L2	DDB1 and CUL4 associated factor 4 like 2
221417_x_at	1.12e-02	3.40e-03	-2.9887226	-2.760087	-0.1672435	S1PR5	sphingosine-1-phosphate receptor 5
228461_at	1.12e-02	3.40e-03	-2.9886566	-2.76027	-0.36061933	SH3RF3	SH3 domain containing ring finger 3
242872_at	1.12e-02	3.40e-03	2.9884958	-2.760718	0.396053	MIR1178///CIT	microRNA 1178///citron rho-interacting serine/threonine kinase
231953_at	1.12e-02	3.40e-03	2.9884531	-2.760837	0.32169367	BPTF	bromodomain PHD finger transcription factor
214368_at	1.12e-02	3.40e-03	-2.9882115	-2.761509	-0.16476983	RASGRP2	RAS guanyl releasing protein 2
234495_at	1.12e-02	3.41e-03	2.9878626	-2.76248	0.15477717	KLK15	kallikrein related peptidase 15
230204_at	1.12e-02	3.41e-03	2.9877948	-2.762669	0.41304483	HAPLN1	hyaluronan and proteoglycan link protein 1
228527_s_at	1.12e-02	3.41e-03	-2.9877678	-2.762744	-0.20320167	SLC25A37	solute carrier family 25 member 37
216141_at	1.12e-02	3.41e-03	-2.987659	-2.763047	-0.115898		
1561112_at	1.12e-02	3.41e-03	2.9874671	-2.763581	0.06579983		
41047_at	1.12e-02	3.41e-03	2.9874517	-2.763624	0.25667183	C9orf16	chromosome 9 open reading frame 16
208286_x_at	1.12e-02	3.41e-03	2.9873942	-2.763784	0.20240833	POU5F1P4///POU5F1P3///POU5F1B///POU5F1	POU class 5 homeobox 1 pseudogene 4///POU class 5 homeobox 1 pseudogene 3///POU class 5 homeobox 1B///POU class 5 homeobox 1
244505_at	1.12e-02	3.41e-03	2.9873312	-2.763959	0.09107833	LOC102724537	uncharacterized LOC102724537
221724_s_at	1.12e-02	3.42e-03	-2.9870185	-2.764829	-0.47159717	CLEC4A	C-type lectin domain family 4 member A
1566698_at	1.12e-02	3.42e-03	2.986916	-2.765114	0.070893		
204226_at	1.12e-02	3.42e-03	2.9868464	-2.765308	0.29694317	STAU2	staufen double-stranded RNA binding protein 2
1560524_at	1.12e-02	3.42e-03	-2.9867598	-2.765549	-0.1229385	GRAPL	GRB2 related adaptor protein like
242867_x_at	1.12e-02	3.42e-03	2.9867406	-2.765603	0.0895795	LOC105372179	uncharacterized LOC105372179
1556805_at	1.13e-02	3.42e-03	2.9864459	-2.766422	0.09777317		
217034_at	1.13e-02	3.43e-03	2.9856662	-2.768591	0.11690117	LOC101928457	uncharacterized LOC101928457
201532_at	1.13e-02	3.43e-03	2.9856655	-2.768593	0.2905135	PSMA3	proteasome subunit alpha 3
244642_at	1.13e-02	3.43e-03	2.9856469	-2.768645	0.26617017		
222650_s_at	1.13e-02	3.43e-03	2.9855992	-2.768778	0.33460167	SLC2A4RG	SLC2A4 regulator
32094_at	1.13e-02	3.43e-03	-2.9855797	-2.768832	-0.30288883	CHST3	carbohydrate sulfotransferase 3
213786_at	1.13e-02	3.43e-03	2.9854998	-2.769054	0.310618	TAX1BP1	Tax1 binding protein 1
210267_at	1.13e-02	3.43e-03	2.9853784	-2.769392	0.09103833	NIPAL3	NIPA like domain containing 3
229331_at	1.13e-02	3.43e-03	-2.9852988	-2.769613	-0.5877245	SPATA18	spermatogenesis associated 18
231640_at	1.13e-02	3.43e-03	-2.985215	-2.769846	-0.26248367	LYRM5	LYR motif containing 5
235684_s_at	1.13e-02	3.44e-03	2.9850805	-2.77022	0.20654817	SESN3	sestrin 3
215896_at	1.13e-02	3.44e-03	2.9849764	-2.770509	0.08921717		
1565921_a_at	1.13e-02	3.44e-03	2.9849734	-2.770518	0.06995717		
236883_at	1.13e-02	3.44e-03	2.9849352	-2.770624	0.43249183		
215561_s_at	1.13e-02	3.44e-03	-2.9846803	-2.771333	-0.508508	IL1R1	interleukin 1 receptor type 1
211620_x_at	1.13e-02	3.44e-03	2.9844603	-2.771945	0.1545795	LOC101928269///LOC100506403///RUNX1	uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
1558844_at	1.13e-02	3.44e-03	2.984289	-2.772421	0.09716717	LOC100506127	putative uncharacterized protein FLJ37770-like
214057_at	1.13e-02	3.44e-03	-2.984284	-2.772435	-0.36735767	MCL1	BCL2 family apoptosis regulator
1552902_a_at	1.13e-02	3.45e-03	-2.9840466	-2.773095	-0.19258383	FOXP2	forkhead box P2
237426_at	1.13e-02	3.45e-03	-2.9839135	-2.773465	-0.25957783	SP100	SP100 nuclear antigen
202410_x_at	1.13e-02	3.45e-03	2.9838285	-2.773701	0.36622583	INS-IGF2///IGF2	INS-IGF2 readthrough///insulin like growth factor 2
213467_at	1.13e-02	3.45e-03	2.9837312	-2.773972	0.28928417	RND2	Rho family GTPase 2
238866_at	1.13e-02	3.45e-03	2.9837183	-2.774007	0.13925317	C19orf68	chromosome 19 open reading frame 68
213125_at	1.13e-02	3.45e-03	2.9836493	-2.774199	0.42835267	OLFML2B	olfactomedin like 2B
234839_at	1.13e-02	3.45e-03	2.983618	-2.774286	0.11233967		
1561390_at	1.13e-02	3.45e-03	2.9835627	-2.77444	0.13579367	FAM41AY2///FAM41AY1	family with sequence similarity 41 member A, Y-linked 2///family with sequence similarity 41 member A, Y-linked 1
206801_at	1.13e-02	3.45e-03	2.9835156	-2.774571	0.13407	NPPB	natriuretic peptide B
212866_at	1.13e-02	3.45e-03	-2.9832918	-2.775193	-0.1860305	R3HCC1	R3H domain and coiled-coil containing 1
210341_at	1.13e-02	3.46e-03	2.983236	-2.775348	0.10629383	MYT1	myelin transcription factor 1
202798_at	1.13e-02	3.46e-03	-2.9831986	-2.775452	-0.27005583	SEC24B	SEC24 homolog B, COPII coat complex component
224652_at	1.14e-02	3.46e-03	-2.9830487	-2.775868	-0.15371917	CCNY	cyclin Y
1559790_at	1.14e-02	3.46e-03	2.9828571	-2.776401	0.08358617	LOC646241	uncharacterized LOC646241
1556004_at	1.14e-02	3.46e-03	-2.98259	-2.777143	-0.11825617	LOC101928817	uncharacterized LOC101928817
205486_at	1.14e-02	3.46e-03	-2.9823562	-2.777793	-0.19477083	TESK2	testis-specific kinase 2
222066_at	1.14e-02	3.46e-03	2.9823468	-2.777819	0.13918467	EPB41L1	erythrocyte membrane protein band 4.1 like 1
214830_at	1.14e-02	3.46e-03	2.9823235	-2.777884	0.46811983	SLC38A6	solute carrier family 38 member 6
219171_s_at	1.14e-02	3.46e-03	-2.9823077	-2.777928	-0.22149917	ZNF236	zinc finger protein 236
233367_at	1.14e-02	3.47e-03	-2.9820449	-2.778658	-0.30315083		
1554683_a_at	1.14e-02	3.47e-03	2.9820265	-2.778709	0.12659683	CCDC187	coiled-coil domain containing 187
232567_at	1.14e-02	3.47e-03	2.9818569	-2.77918	0.36042383	PRR5-ARHGAP8///ARHGAP8	PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8
242772_x_at	1.14e-02	3.47e-03	-2.9817284	-2.779537	-0.3352755		
236256_at	1.14e-02	3.47e-03	2.9814761	-2.780238	0.16883017		
235908_at	1.14e-02	3.47e-03	2.9814662	-2.780266	0.1722005	MMP11	matrix metallopeptidase 11
212723_at	1.14e-02	3.48e-03	-2.9812601	-2.780838	-0.2766885	JMJD6	arginine demethylase and lysine hydroxylase
213793_s_at	1.14e-02	3.48e-03	-2.9811909	-2.78103	-0.42875683	HOMER1	homer scaffolding protein 1
217852_s_at	1.14e-02	3.48e-03	-2.9809811	-2.781613	-0.168007	ARL8B	ADP ribosylation factor like GTPase 8B
232734_at	1.14e-02	3.48e-03	2.9809519	-2.781694	0.18976533	TTC23	tetratricopeptide repeat domain 23
230028_at	1.14e-02	3.48e-03	2.9808861	-2.781877	0.3707155	KIAA0907	KIAA0907
221163_s_at	1.14e-02	3.48e-03	2.9808658	-2.781933	0.14823833	MLXIPL	MLX interacting protein like
206691_s_at	1.14e-02	3.48e-03	2.9807974	-2.782123	0.129306	PDIA2	protein disulfide isomerase family A member 2
212171_x_at	1.14e-02	3.48e-03	-2.9807822	-2.782166	-0.349941	VEGFA	vascular endothelial growth factor A
232982_at	1.14e-02	3.48e-03	2.9806794	-2.782451	0.09805183		
235272_at	1.14e-02	3.48e-03	2.9805359	-2.78285	0.16227867	SBSN	suprabasin
213615_at	1.14e-02	3.48e-03	-2.980529	-2.782869	-0.16825217	LPCAT3	lysophosphatidylcholine acyltransferase 3
220378_at	1.14e-02	3.49e-03	2.9803827	-2.783275	0.1579225	TCP11	t-complex 11
1569303_s_at	1.14e-02	3.49e-03	2.9802957	-2.783517	0.136477	RGS20	regulator of G-protein signaling 20
226968_at	1.14e-02	3.49e-03	-2.9800255	-2.784267	-0.29502667	KIF1B	kinesin family member 1B
235929_s_at	1.14e-02	3.49e-03	2.9797882	-2.784926	0.12929833	ZNF503-AS2	ZNF503 antisense RNA 2
241881_at	1.15e-02	3.50e-03	-2.9794541	-2.785853	-0.10621283	TRIM58	tripartite motif containing 58
213010_at	1.15e-02	3.50e-03	-2.9791806	-2.786613	-0.35576533	PRKCDBP	protein kinase C delta binding protein
230638_at	1.15e-02	3.50e-03	2.9790564	-2.786958	0.12008417		
239648_at	1.15e-02	3.50e-03	-2.9788087	-2.787645	-0.30057833	DCUN1D3	defective in cullin neddylation 1 domain containing 3
231428_at	1.15e-02	3.50e-03	2.9786818	-2.787997	0.18404283		
242907_at	1.15e-02	3.51e-03	-2.9782299	-2.789252	-0.46963417	GBP2	guanylate binding protein 2
1569074_at	1.15e-02	3.51e-03	2.9780862	-2.789651	0.15554683	SRRM3	serine/arginine repetitive matrix 3
217396_at	1.15e-02	3.51e-03	2.978033	-2.789798	0.14288933		
210864_x_at	1.15e-02	3.51e-03	2.978024	-2.789823	0.19202167	HFE	hemochromatosis
206400_at	1.15e-02	3.51e-03	2.9780077	-2.789868	0.51493583	LGALS7B///LGALS7	galectin 7B///galectin 7
1568248_x_at	1.15e-02	3.51e-03	2.9778062	-2.790428	0.144918	SNORA71B	small nucleolar RNA, H/ACA box 71B
220283_at	1.15e-02	3.51e-03	2.9777613	-2.790552	0.51639133	HHIPL2	HHIP like 2
1558899_s_at	1.15e-02	3.51e-03	2.9776787	-2.790781	0.13549867	RGMB-AS1	RGMB antisense RNA 1
216481_at	1.15e-02	3.51e-03	2.9775888	-2.791031	0.17024033	GRIP2	glutamate receptor interacting protein 2
221014_s_at	1.15e-02	3.52e-03	-2.9775531	-2.79113	-0.2709775	RAB33B	RAB33B, member RAS oncogene family
240592_at	1.15e-02	3.52e-03	2.9773862	-2.791593	0.293449	LCORL	ligand dependent nuclear receptor corepressor like
238013_at	1.15e-02	3.52e-03	-2.9773838	-2.7916	-0.48397567	PLEKHA2	pleckstrin homology domain containing A2
219910_at	1.15e-02	3.52e-03	2.9771901	-2.792137	0.37916167	FICD	FIC domain containing
228020_at	1.15e-02	3.52e-03	-2.9770915	-2.792411	-0.18360767	PTCD3	pentatricopeptide repeat domain 3
244510_at	1.15e-02	3.52e-03	2.9770142	-2.792625	0.0706835		
210355_at	1.15e-02	3.52e-03	2.9768163	-2.793174	0.50939033	PTHLH	parathyroid hormone like hormone
224113_at	1.15e-02	3.52e-03	2.9766496	-2.793637	0.11512583	CARD14	caspase recruitment domain family member 14
233216_at	1.15e-02	3.53e-03	2.9766249	-2.793705	0.13763233	ZDHHC21	zinc finger DHHC-type containing 21
214484_s_at	1.15e-02	3.53e-03	2.9764016	-2.794325	0.33255483	SIGMAR1	sigma non-opioid intracellular receptor 1
200803_s_at	1.16e-02	3.53e-03	2.9762199	-2.794829	0.25587333	TMBIM6	transmembrane BAX inhibitor motif containing 6
216789_at	1.16e-02	3.53e-03	2.9761163	-2.795116	0.1792055	TMEM92-AS1	TMEM92 antisense RNA 1
244574_at	1.16e-02	3.53e-03	-2.9759569	-2.795558	-0.33977133	PTPRG	protein tyrosine phosphatase, receptor type G
225553_at	1.16e-02	3.53e-03	-2.9757727	-2.796069	-0.21017	CNIH1	cornichon family AMPA receptor auxiliary protein 1
1554260_a_at	1.16e-02	3.53e-03	-2.9757388	-2.796163	-0.52894967	FRYL	FRY like transcription coactivator
221394_at	1.16e-02	3.53e-03	-2.9757272	-2.796195	-0.101299	TAAR2	trace amine associated receptor 2
47571_at	1.16e-02	3.54e-03	2.9756941	-2.796287	0.22833833	ZNF236	zinc finger protein 236
224848_at	1.16e-02	3.54e-03	-2.9756184	-2.796497	-0.40718733	CDK6	cyclin dependent kinase 6
222460_s_at	1.16e-02	3.54e-03	2.9755741	-2.79662	0.19074217	FAM192A	family with sequence similarity 192 member A
203974_at	1.16e-02	3.54e-03	2.9752951	-2.797394	0.28976517	PUDP	pseudouridine 5'-phosphatase
220078_at	1.16e-02	3.54e-03	2.9752361	-2.797557	0.2300845	USP48	ubiquitin specific peptidase 48
234715_at	1.16e-02	3.54e-03	2.9751446	-2.797811	0.0959445	GOLGA2P3Y///GOLGA2P2Y	golgin A2 pseudogene 3, Y-linked///golgin A2 pseudogene 2, Y-linked
237536_at	1.16e-02	3.54e-03	2.9751197	-2.79788	0.14808367	MAPT-AS1	MAPT antisense RNA 1
202628_s_at	1.16e-02	3.54e-03	-2.9750946	-2.797949	-0.78846233	SERPINE1	serpin family E member 1
231894_at	1.16e-02	3.54e-03	-2.9749761	-2.798278	-0.3813035	SARS	seryl-tRNA synthetase
216517_at	1.16e-02	3.55e-03	2.974462	-2.799703	0.5487585	IGKC	immunoglobulin kappa constant
204685_s_at	1.16e-02	3.55e-03	2.9743546	-2.800001	0.12367867	ATP2B2	ATPase plasma membrane Ca2+ transporting 2
225478_at	1.16e-02	3.55e-03	-2.9742076	-2.800409	-0.3099165	MFHAS1	malignant fibrous histiocytoma amplified sequence 1
1555679_a_at	1.16e-02	3.55e-03	2.974075	-2.800776	0.29080683	RTN4IP1	reticulon 4 interacting protein 1
1569952_x_at	1.16e-02	3.55e-03	-2.9740457	-2.800858	-0.40604233	SDCBPP2	syndecan binding protein pseudogene 2
230848_s_at	1.16e-02	3.56e-03	2.9735446	-2.802246	0.21558467	MGA	MGA, MAX dimerization protein
201891_s_at	1.16e-02	3.56e-03	-2.9734967	-2.802379	-0.07802833	B2M	beta-2-microglobulin
218896_s_at	1.16e-02	3.56e-03	-2.9733046	-2.802912	-0.285924	NCBP3	nuclear cap binding subunit 3
243774_at	1.16e-02	3.56e-03	2.9730581	-2.803595	0.21844183	MUC20	mucin 20, cell surface associated
243543_at	1.17e-02	3.56e-03	-2.972938	-2.803928	-0.20766533		
218573_at	1.17e-02	3.57e-03	-2.9728532	-2.804162	-0.25097883	MAGEH1	MAGE family member H1
220735_s_at	1.17e-02	3.57e-03	-2.972827	-2.804235	-0.49246633	SENP7	SUMO1/sentrin specific peptidase 7
202845_s_at	1.17e-02	3.57e-03	-2.9727853	-2.804351	-0.19813733	RALBP1	ralA binding protein 1
243626_at	1.17e-02	3.57e-03	-2.9727687	-2.804397	-0.24455617		
228695_at	1.17e-02	3.57e-03	-2.9727331	-2.804495	-0.0830905	C8orf46	chromosome 8 open reading frame 46
212559_at	1.17e-02	3.57e-03	-2.9722945	-2.805711	-0.1955435	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta
208734_x_at	1.17e-02	3.57e-03	2.9722792	-2.805753	0.27905617	RAB2A	RAB2A, member RAS oncogene family
230239_at	1.17e-02	3.57e-03	2.9721144	-2.806209	0.15527233	ROCK1	Rho associated coiled-coil containing protein kinase 1
1560751_at	1.17e-02	3.57e-03	-2.9721007	-2.806247	-0.18684083	AQP4-AS1	AQP4 antisense RNA 1
201181_at	1.17e-02	3.58e-03	-2.9719194	-2.80675	-0.2853045	GNAI3	G protein subunit alpha i3
202929_s_at	1.17e-02	3.58e-03	2.9718309	-2.806995	0.22691217	DDTL///DDT	D-dopachrome tautomerase-like///D-dopachrome tautomerase
1566689_at	1.17e-02	3.58e-03	2.971761	-2.807188	0.09108283		
243052_at	1.17e-02	3.58e-03	-2.9716562	-2.807479	-0.2464495	MOB3C	MOB kinase activator 3C
206320_s_at	1.17e-02	3.58e-03	-2.9715326	-2.807821	-0.133479	SMAD9	SMAD family member 9
206119_at	1.17e-02	3.58e-03	2.9713366	-2.808364	0.202564	BHMT	betaine--homocysteine S-methyltransferase
238403_at	1.17e-02	3.58e-03	2.9713152	-2.808423	0.11095		
222720_x_at	1.17e-02	3.58e-03	2.9712915	-2.808489	0.17235567	C1orf27	chromosome 1 open reading frame 27
229536_at	1.17e-02	3.58e-03	2.9712689	-2.808552	0.083311	REC8	REC8 meiotic recombination protein
218193_s_at	1.17e-02	3.58e-03	2.9712366	-2.808641	0.31221733	GOLT1B	golgi transport 1B
207006_s_at	1.17e-02	3.59e-03	2.9710457	-2.80917	0.15216183	CCDC106	coiled-coil domain containing 106
1569602_at	1.17e-02	3.59e-03	-2.9707614	-2.809957	-0.152188	KANK2	KN motif and ankyrin repeat domains 2
207699_at	1.17e-02	3.59e-03	2.9707268	-2.810053	0.160543	ZFHX2	zinc finger homeobox 2
207944_at	1.17e-02	3.59e-03	2.9706899	-2.810155	0.115845	OCM2	oncomodulin 2
223677_at	1.17e-02	3.59e-03	2.9705901	-2.810431	0.26668117	ATG10	autophagy related 10
202896_s_at	1.17e-02	3.59e-03	-2.9705078	-2.810659	-0.3281845	SIRPA	signal regulatory protein alpha
219636_s_at	1.17e-02	3.59e-03	2.9704217	-2.810898	0.374289	ARMC9	armadillo repeat containing 9
225821_s_at	1.17e-02	3.59e-03	-2.9703531	-2.811088	-0.2175615	BOD1L1	biorientation of chromosomes in cell division 1 like 1
1553588_at	1.17e-02	3.59e-03	2.9703091	-2.81121	0.06811167	SH3KBP1///ND3	SH3 domain containing kinase binding protein 1///NADH dehydrogenase, subunit 3 (complex I)
1563854_s_at	1.17e-02	3.60e-03	-2.9699362	-2.812242	-0.067241	LOC283045	uncharacterized LOC283045
1561218_s_at	1.18e-02	3.60e-03	2.96942	-2.813671	0.09031883	LOC728099	uncharacterized LOC728099
216706_x_at	1.18e-02	3.60e-03	2.9693752	-2.813795	0.15229683	SKAP2///IGHG1	src kinase associated phosphoprotein 2///immunoglobulin heavy constant gamma 1 (G1m marker)
228400_at	1.18e-02	3.60e-03	-2.969254	-2.814131	-0.47504917	SHROOM3	shroom family member 3
240885_at	1.18e-02	3.61e-03	2.9691128	-2.814522	0.08941067		
207865_s_at	1.18e-02	3.61e-03	2.9691107	-2.814528	0.161351	BMP8B	bone morphogenetic protein 8b
228585_at	1.18e-02	3.61e-03	-2.9690641	-2.814656	-0.38575967	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
