ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
225577_at	2.72e-02	8.75e-03	-2.6426934	-3.403555	-0.2605935	HCG18	HLA complex group 18 (non-protein coding)
216936_at	2.72e-02	8.76e-03	-2.642421	-3.404249	-0.5893493		
218184_at	2.73e-02	8.76e-03	-2.6422692	-3.404636	-0.2106451	TULP4	tubby like protein 4
231084_at	2.73e-02	8.77e-03	2.6420815	-3.405114	1.2742002	CFAP43	cilia and flagella associated protein 43
239554_at	2.73e-02	8.77e-03	-2.6420799	-3.405118	-0.3988633		
1553633_s_at	2.73e-02	8.77e-03	2.6420398	-3.405221	0.3918349	LOC101929373///SLC9B1	uncharacterized LOC101929373///solute carrier family 9 member B1
214904_at	2.73e-02	8.77e-03	-2.6419533	-3.405441	-0.4306114	ZNF41	zinc finger protein 41
1558949_at	2.73e-02	8.77e-03	-2.6419493	-3.405451	-0.3403558	TNRC18	trinucleotide repeat containing 18
238932_at	2.73e-02	8.77e-03	2.6418849	-3.405616	0.3180164	TSC22D2	TSC22 domain family member 2
201753_s_at	2.73e-02	8.78e-03	2.6417294	-3.406012	0.3162382	ADD3	adducin 3
1559485_at	2.73e-02	8.78e-03	-2.6416525	-3.406208	-0.2088839	ATG2B	autophagy related 2B
227384_s_at	2.73e-02	8.79e-03	-2.6413293	-3.407031	-0.3902349	LOC727820	uncharacterized LOC727820
222013_x_at	2.73e-02	8.79e-03	-2.6412816	-3.407153	-0.6187239	EEF2KMT	eukaryotic elongation factor 2 lysine methyltransferase
211515_s_at	2.73e-02	8.79e-03	2.6411157	-3.407576	0.67014	DSTYK	dual serine/threonine and tyrosine protein kinase
240146_at	2.73e-02	8.79e-03	2.6411068	-3.407598	0.3015122		
233508_at	2.73e-02	8.79e-03	-2.6409909	-3.407894	-0.5186368	MAP3K13	mitogen-activated protein kinase kinase kinase 13
203519_s_at	2.74e-02	8.80e-03	2.6407941	-3.408395	0.2118543	UPF2	UPF2 regulator of nonsense transcripts homolog (yeast)
205617_at	2.74e-02	8.80e-03	-2.6406595	-3.408738	-0.5506459	PRRG2	proline rich and Gla domain 2
227426_at	2.74e-02	8.80e-03	-2.6405832	-3.408932	-0.1590672	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
244498_x_at	2.74e-02	8.81e-03	2.6403877	-3.40943	0.2502574	UBE2Q2L	ubiquitin conjugating enzyme E2 Q2 like
206650_at	2.74e-02	8.81e-03	-2.6403814	-3.409446	-0.3826233	IQCC	IQ motif containing C
233086_at	2.74e-02	8.81e-03	2.6403598	-3.409502	0.4349137	FAM209B///FAM209A	family with sequence similarity 209 member B///family with sequence similarity 209 member A
228892_at	2.74e-02	8.82e-03	-2.6400088	-3.410395	-1.0996295	SH3RF2	SH3 domain containing ring finger 2
223189_x_at	2.74e-02	8.82e-03	2.6398234	-3.410868	0.2607317	KMT2E	lysine methyltransferase 2E
235129_at	2.74e-02	8.82e-03	-2.6397951	-3.41094	-0.6380842	PPP1R1A	protein phosphatase 1 regulatory inhibitor subunit 1A
240830_at	2.75e-02	8.83e-03	-2.6393737	-3.412013	-0.3482791	SCARNA17	small Cajal body-specific RNA 17
243773_at	2.75e-02	8.84e-03	2.639284	-3.412241	0.2479611	PDCD2	programmed cell death 2
237881_at	2.75e-02	8.84e-03	2.6392044	-3.412444	0.5594332		
228038_at	2.75e-02	8.84e-03	-2.6391981	-3.41246	-1.1957127	SOX2	SRY-box 2
228718_at	2.75e-02	8.84e-03	2.6391903	-3.41248	0.4143378	ZNF44	zinc finger protein 44
224551_s_at	2.75e-02	8.84e-03	-2.639085	-3.412748	-0.6188673	SPTBN4	spectrin beta, non-erythrocytic 4
1555175_a_at	2.75e-02	8.85e-03	-2.6389682	-3.413045	-0.6505075	PBLD	phenazine biosynthesis like protein domain containing
220807_at	2.75e-02	8.85e-03	2.6387848	-3.413512	0.244795	HBQ1	hemoglobin subunit theta 1
227474_at	2.75e-02	8.85e-03	2.6387087	-3.413706	0.9182223	PAX8-AS1	PAX8 antisense RNA 1
217778_at	2.75e-02	8.85e-03	-2.6386026	-3.413976	-0.2518175	SLC39A1	solute carrier family 39 member 1
223240_at	2.75e-02	8.86e-03	2.6385414	-3.414132	0.2270542	FBXO8	F-box protein 8
200748_s_at	2.75e-02	8.86e-03	2.63854	-3.414135	0.1475969	FTH1	ferritin heavy chain 1
214572_s_at	2.75e-02	8.86e-03	-2.6385197	-3.414187	-0.6320986	INSL3	insulin like 3
237803_x_at	2.75e-02	8.86e-03	2.6384846	-3.414276	0.4286054		
228469_at	2.75e-02	8.86e-03	2.6384606	-3.414338	0.358322	PPID	peptidylprolyl isomerase D
220165_at	2.75e-02	8.86e-03	-2.6382638	-3.414838	-0.3820395	INO80D	INO80 complex subunit D
242431_at	2.75e-02	8.86e-03	2.6382439	-3.414889	0.3699246		
207627_s_at	2.75e-02	8.86e-03	-2.6382191	-3.414952	-0.2444414	TFCP2	transcription factor CP2
219909_at	2.75e-02	8.87e-03	2.6379481	-3.415642	1.0141464	MMP28	matrix metallopeptidase 28
236205_at	2.75e-02	8.87e-03	-2.6379268	-3.415696	-0.7213459	ABCC6P1	ATP binding cassette subfamily C member 6 pseudogene 1
209423_s_at	2.75e-02	8.87e-03	-2.6378623	-3.41586	-0.4885054	PHF20	PHD finger protein 20
1557289_s_at	2.75e-02	8.87e-03	2.6378324	-3.415937	0.3916457	GTF2IRD2	GTF2I repeat domain containing 2
244007_at	2.75e-02	8.88e-03	2.6377834	-3.416061	0.371036	ZNF462	zinc finger protein 462
240704_at	2.75e-02	8.88e-03	-2.6377454	-3.416158	-0.6458384		
231895_at	2.76e-02	8.88e-03	-2.6376239	-3.416467	-0.2718811	SASS6	SAS-6 centriolar assembly protein
227369_at	2.76e-02	8.88e-03	2.6375883	-3.416558	0.2191676	SERBP1	SERPINE1 mRNA binding protein 1
216155_at	2.76e-02	8.88e-03	2.6375203	-3.416731	0.663914		
226510_at	2.76e-02	8.89e-03	-2.6372391	-3.417446	-0.2106724	HEATR5A	HEAT repeat containing 5A
225332_at	2.76e-02	8.89e-03	2.6372368	-3.417452	0.2123793	OIP5-AS1	OIP5 antisense RNA 1
1564656_at	2.76e-02	8.89e-03	2.6372264	-3.417479	0.3899414		
219448_at	2.76e-02	8.89e-03	2.6372202	-3.417494	0.3364366	TMEM70	transmembrane protein 70
233911_s_at	2.76e-02	8.90e-03	-2.6369973	-3.418062	-0.5675104	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H
207221_at	2.76e-02	8.90e-03	2.6368872	-3.418342	0.8001126	F2RL3	F2R like thrombin/trypsin receptor 3
225392_at	2.76e-02	8.90e-03	-2.6366142	-3.419036	-0.1983629	GFM2	G elongation factor mitochondrial 2
207604_s_at	2.76e-02	8.91e-03	-2.6365314	-3.419247	-0.4162105	SLC4A7	solute carrier family 4 member 7
1553690_at	2.76e-02	8.91e-03	-2.6363805	-3.419631	-0.4077095	SGO1	shugoshin 1
218698_at	2.76e-02	8.91e-03	2.6363794	-3.419633	0.2520742	APIP	APAF1 interacting protein
207028_at	2.76e-02	8.91e-03	-2.6363472	-3.419715	-0.4221921	MYCNOS	MYCN opposite strand
218945_at	2.76e-02	8.91e-03	-2.6363062	-3.41982	-0.2126045	METTL22	methyltransferase like 22
211746_x_at	2.76e-02	8.92e-03	-2.6361727	-3.420159	-0.1336615	PSMA1	proteasome subunit alpha 1
1552732_at	2.77e-02	8.92e-03	2.6360377	-3.420502	0.6095747	ABRA	actin binding Rho activating protein
232885_at	2.77e-02	8.93e-03	2.6357731	-3.421175	0.2828743	BBIP1	BBSome interacting protein 1
222791_at	2.77e-02	8.93e-03	2.6357696	-3.421184	0.253364	RSBN1	round spermatid basic protein 1
235633_at	2.77e-02	8.93e-03	-2.6355039	-3.42186	-0.7655178		
236078_at	2.77e-02	8.94e-03	-2.6350849	-3.422925	-0.2497196	TLDC1	TBC/LysM-associated domain containing 1
234089_at	2.77e-02	8.94e-03	2.635081	-3.422935	0.465021	PRKCE	protein kinase C epsilon
1555480_a_at	2.77e-02	8.94e-03	-2.635074	-3.422953	-0.3662294	FBLIM1	filamin binding LIM protein 1
1555565_s_at	2.77e-02	8.94e-03	-2.6350713	-3.42296	-0.2679694	TAPBP	TAP binding protein (tapasin)
216895_at	2.78e-02	8.96e-03	-2.6345218	-3.424357	-0.4686345	GABRG3	gamma-aminobutyric acid type A receptor gamma3 subunit
243263_at	2.78e-02	8.96e-03	-2.6344705	-3.424487	-0.4952119	LINC00482	long intergenic non-protein coding RNA 482
237244_at	2.78e-02	8.96e-03	-2.6344582	-3.424518	-0.5667115	C10orf71-AS1	C10orf71 antisense RNA 1
241481_at	2.78e-02	8.96e-03	-2.6343252	-3.424857	-0.7014249	FAM81A	family with sequence similarity 81 member A
221981_s_at	2.78e-02	8.97e-03	-2.6342365	-3.425082	-0.6365541	WDR59	WD repeat domain 59
205015_s_at	2.78e-02	8.97e-03	-2.6342024	-3.425169	-0.8437953	TGFA	transforming growth factor alpha
202193_at	2.78e-02	8.97e-03	2.6340923	-3.425449	0.3113663	LIMK2	LIM domain kinase 2
230981_at	2.78e-02	8.97e-03	-2.6340544	-3.425545	-0.2953084	CATSPER3	cation channel sperm associated 3
239292_at	2.78e-02	8.99e-03	2.6334063	-3.427192	0.3765791		
207350_s_at	2.78e-02	8.99e-03	-2.633308	-3.427442	-0.2654783	VAMP4	vesicle associated membrane protein 4
224841_x_at	2.79e-02	8.99e-03	-2.6331397	-3.427869	-0.3414734	SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81	small nucleolar RNA, C/D box 77///small nucleolar RNA, C/D box 76///small nucleolar RNA, C/D box 74///growth arrest specific 5 (non-protein coding)///small nucleolar RNA, C/D box 44///small nucleolar RNA, C/D box 47///small nucleolar RNA, C/D box 80///small nucleolar RNA, C/D box 79///small nucleolar RNA, C/D box 81
207843_x_at	2.79e-02	9.00e-03	2.6328345	-3.428644	0.4487281	CYB5A	cytochrome b5 type A
239228_at	2.79e-02	9.01e-03	-2.632565	-3.429329	-0.3251966		
242808_at	2.79e-02	9.01e-03	2.6324405	-3.429646	0.4561199		
242470_at	2.79e-02	9.01e-03	2.6324345	-3.429661	0.2522913	EID2B	EP300 interacting inhibitor of differentiation 2B
232480_at	2.79e-02	9.01e-03	2.6324197	-3.429698	0.3856197	MIRLET7BHG	MIRLET7B host gene
1566931_at	2.79e-02	9.01e-03	2.6323364	-3.42991	0.392086	TFB2M	transcription factor B2, mitochondrial
236701_at	2.79e-02	9.02e-03	2.6321659	-3.430343	0.510629	GSG1L	GSG1 like
235298_at	2.79e-02	9.02e-03	-2.6321112	-3.430482	-0.2570642	WDR27	WD repeat domain 27
214692_s_at	2.79e-02	9.02e-03	2.6320401	-3.430662	0.3377889	JRK	Jrk helix-turn-helix protein
230055_at	2.79e-02	9.03e-03	-2.6318278	-3.431202	-0.5037988	KHDC1	KH homology domain containing 1
228453_at	2.80e-02	9.03e-03	2.6315632	-3.431873	0.2805406	EPG5	ectopic P-granules autophagy protein 5 homolog
1556607_at	2.80e-02	9.04e-03	2.6315443	-3.431921	0.428065	EHD4	EH domain containing 4
213874_at	2.80e-02	9.04e-03	-2.6314356	-3.432198	-0.9134829	SERPINA4	serpin family A member 4
1563830_a_at	2.80e-02	9.04e-03	2.6312004	-3.432795	0.6749034	FHAD1	forkhead associated phosphopeptide binding domain 1
1562300_at	2.80e-02	9.04e-03	2.6311849	-3.432834	0.4413162		
230751_at	2.80e-02	9.05e-03	-2.6309964	-3.433313	-0.9095911	WNT4	Wnt family member 4
223177_at	2.80e-02	9.05e-03	-2.6309791	-3.433357	-0.2511394	NT5DC1	5'-nucleotidase domain containing 1
209366_x_at	2.80e-02	9.05e-03	2.630951	-3.433428	0.4152941	CYB5A	cytochrome b5 type A
231431_s_at	2.80e-02	9.06e-03	2.6307063	-3.434049	0.2582462	INAFM2	InaF motif containing 2
230095_at	2.80e-02	9.06e-03	2.6305033	-3.434564	0.5075498	GLRX3	glutaredoxin 3
238365_s_at	2.80e-02	9.06e-03	2.6304871	-3.434605	0.9014605	C1orf228	chromosome 1 open reading frame 228
45714_at	2.81e-02	9.07e-03	-2.630201	-3.435332	-0.2731602	HCFC1R1	host cell factor C1 regulator 1
1560872_at	2.81e-02	9.08e-03	2.6299814	-3.435889	0.4640258		
236916_at	2.81e-02	9.08e-03	2.6297231	-3.436544	0.2914666		
230781_at	2.81e-02	9.09e-03	2.6294788	-3.437164	1.1390298	LINC01088	long intergenic non-protein coding RNA 1088
225487_at	2.81e-02	9.09e-03	2.6294757	-3.437172	0.237713	TMEM18	transmembrane protein 18
201080_at	2.81e-02	9.09e-03	2.6292737	-3.437685	0.1916436	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta
215005_at	2.81e-02	9.10e-03	-2.6291853	-3.437909	-0.7454843	NECAB2	N-terminal EF-hand calcium binding protein 2
208180_s_at	2.81e-02	9.10e-03	-2.6290015	-3.438375	-0.636787	HIST1H4H	histone cluster 1, H4h
1552914_a_at	2.82e-02	9.11e-03	-2.6287802	-3.438937	-0.4592683	CD276	CD276 molecule
208739_x_at	2.82e-02	9.12e-03	-2.6282376	-3.440313	-0.2514175	LOC101929087///SUMO2///SUMO3	small ubiquitin-related modifier 2 pseudogene///small ubiquitin-like modifier 2///small ubiquitin-like modifier 3
1557164_a_at	2.82e-02	9.14e-03	2.6276903	-3.441701	0.2624724		
1552998_at	2.82e-02	9.14e-03	2.6276724	-3.441746	0.7299999	DEFB125	defensin beta 125
235184_at	2.82e-02	9.14e-03	2.627629	-3.441857	0.312973	AEBP2	AE binding protein 2
204585_s_at	2.82e-02	9.14e-03	-2.627566	-3.442016	-0.3270251	L1CAM	L1 cell adhesion molecule
230056_at	2.82e-02	9.14e-03	2.6274912	-3.442206	0.3125786	BPTF	bromodomain PHD finger transcription factor
1560253_at	2.83e-02	9.15e-03	-2.6271315	-3.443118	-0.7781738	LHX9	LIM homeobox 9
241469_at	2.83e-02	9.16e-03	2.626932	-3.443624	0.7351198	HFM1	HFM1, ATP dependent DNA helicase homolog
228324_at	2.83e-02	9.16e-03	-2.6268238	-3.443898	-0.2715072	CARNMT1	carnosine N-methyltransferase 1
1557311_at	2.83e-02	9.16e-03	-2.6267772	-3.444016	-0.2603562		
224692_at	2.83e-02	9.16e-03	2.6266894	-3.444239	0.232863	PPP1R15B	protein phosphatase 1 regulatory subunit 15B
224690_at	2.83e-02	9.16e-03	-2.6265648	-3.444554	-0.324789	FAM210B	family with sequence similarity 210 member B
237272_at	2.83e-02	9.17e-03	-2.6264088	-3.44495	-0.6034215	CCDC37-AS1	CCDC37 antisense RNA 1 (head to head)
217836_s_at	2.83e-02	9.17e-03	-2.6261877	-3.44551	-0.1618591	YY1AP1	YY1 associated protein 1
229547_s_at	2.83e-02	9.18e-03	-2.6260679	-3.445814	-0.3602283	WNK2	WNK lysine deficient protein kinase 2
230391_at	2.84e-02	9.18e-03	-2.6260389	-3.445887	-0.4307793	CD84	CD84 molecule
215229_at	2.84e-02	9.18e-03	-2.6259739	-3.446052	-0.936667	LOC100129973	uncharacterized LOC100129973
206882_at	2.84e-02	9.19e-03	-2.6256974	-3.446753	-0.5200692	SLC1A6	solute carrier family 1 member 6
235139_at	2.84e-02	9.19e-03	2.6256284	-3.446928	0.6488631	GNGT2	G protein subunit gamma transducin 2
1555766_a_at	2.84e-02	9.19e-03	2.6255085	-3.447231	0.9483783	GNG2	G protein subunit gamma 2
213517_at	2.84e-02	9.19e-03	-2.625422	-3.447451	-0.3170669	PCBP2	poly(rC) binding protein 2
225084_at	2.84e-02	9.20e-03	2.625378	-3.447562	0.200115	EXOC5	exocyst complex component 5
221333_at	2.84e-02	9.20e-03	-2.625192	-3.448033	-0.4090368	FOXP3	forkhead box P3
228809_at	2.84e-02	9.20e-03	-2.6251763	-3.448073	-0.2615617	CXorf40B///CXorf40A	chromosome X open reading frame 40B///chromosome X open reading frame 40A
1555118_at	2.84e-02	9.21e-03	-2.6248654	-3.44886	-0.7403373	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
201990_s_at	2.84e-02	9.21e-03	2.6248218	-3.448971	0.2747841	CREBL2	cAMP responsive element binding protein like 2
1553677_a_at	2.84e-02	9.21e-03	-2.6247765	-3.449086	-0.2122618	TIPRL	TOR signaling pathway regulator
1554455_at	2.84e-02	9.21e-03	2.6246558	-3.449391	0.3475194	LINS1	lines homolog 1
235703_at	2.84e-02	9.22e-03	-2.6245686	-3.449612	-0.3884563	PLB1	phospholipase B1
1557830_at	2.85e-02	9.22e-03	2.6243622	-3.450135	0.3618034		
223711_s_at	2.85e-02	9.22e-03	-2.62431	-3.450267	-0.2227251	THYN1	thymocyte nuclear protein 1
212786_at	2.85e-02	9.22e-03	-2.6243051	-3.45028	-0.2736044	CLEC16A	C-type lectin domain family 16 member A
219765_at	2.85e-02	9.23e-03	2.6241605	-3.450646	0.3243866	ZNF329	zinc finger protein 329
1568647_at	2.85e-02	9.23e-03	-2.624081	-3.450847	-0.597206	LOC100505851	uncharacterized LOC100505851
226251_at	2.85e-02	9.24e-03	2.6238234	-3.4515	0.1503827	ASXL2	additional sex combs like 2, transcriptional regulator
211103_at	2.85e-02	9.24e-03	-2.6238216	-3.451504	-0.9571653	MYO7A	myosin VIIA
1569738_at	2.85e-02	9.24e-03	-2.623761	-3.451658	-0.5733258	LOC101929631	uncharacterized LOC101929631
202247_s_at	2.85e-02	9.24e-03	-2.6236538	-3.451929	-0.4428194	MTA1	metastasis associated 1
231070_at	2.85e-02	9.24e-03	-2.6236501	-3.451938	-1.2917207	IYD	iodotyrosine deiodinase
1557593_at	2.85e-02	9.24e-03	2.6235904	-3.452089	0.361886	WDR3	WD repeat domain 3
227624_at	2.85e-02	9.25e-03	2.6233141	-3.452789	0.1972757	TET2	tet methylcytosine dioxygenase 2
1561418_at	2.86e-02	9.26e-03	-2.6230078	-3.453565	-0.5978732	LOC101928245	uncharacterized LOC101928245
236117_at	2.86e-02	9.27e-03	2.6227076	-3.454325	0.4022652	ZNF597	zinc finger protein 597
241386_at	2.86e-02	9.27e-03	2.6226269	-3.454529	0.673318	LOC100506691	uncharacterized LOC100506691
227138_at	2.86e-02	9.27e-03	2.6226262	-3.45453	0.2815696	CRTAP	cartilage associated protein
238237_at	2.86e-02	9.27e-03	-2.6224339	-3.455017	-0.9095498	LOC100130964	ADAM metallopeptidase domain 3A-like
1560695_at	2.86e-02	9.28e-03	2.6221659	-3.455695	0.8930553	QTRT2	queuine tRNA-ribosyltransferase accessory subunit 2
230237_at	2.86e-02	9.28e-03	2.622012	-3.456085	1.3114751	ADCYAP1	adenylate cyclase activating polypeptide 1
237257_at	2.86e-02	9.29e-03	-2.6217605	-3.456721	-0.5707243	RAB4B	RAB4B, member RAS oncogene family
1563611_at	2.87e-02	9.29e-03	2.6216242	-3.457066	0.422718		
207676_at	2.87e-02	9.31e-03	-2.6211751	-3.458202	-0.8531072	ONECUT2	one cut homeobox 2
231738_at	2.87e-02	9.32e-03	2.6206868	-3.459438	0.5288602	PCDHB7	protocadherin beta 7
237019_at	2.87e-02	9.33e-03	-2.6204661	-3.459996	-0.3535552		
202768_at	2.88e-02	9.34e-03	2.619983	-3.461217	1.6227414	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
1557062_at	2.88e-02	9.35e-03	2.619681	-3.461981	0.3078036	ZSCAN16-AS1	ZSCAN16 antisense RNA 1
241989_at	2.88e-02	9.35e-03	2.6195878	-3.462217	0.8057216	GRK4	G protein-coupled receptor kinase 4
216256_at	2.88e-02	9.35e-03	-2.6194279	-3.462621	-0.5337818	GRM8	glutamate metabotropic receptor 8
238063_at	2.88e-02	9.36e-03	-2.6192291	-3.463124	-0.3446324	TMEM154	transmembrane protein 154
1558797_at	2.89e-02	9.38e-03	2.6184302	-3.465143	0.4656611		
244586_x_at	2.89e-02	9.38e-03	2.6183496	-3.465347	0.6560572		
1561121_at	2.89e-02	9.38e-03	2.6183175	-3.465428	0.431293		
1563523_at	2.89e-02	9.39e-03	2.6179031	-3.466475	0.7324831		
227467_at	2.89e-02	9.40e-03	-2.6178393	-3.466636	-0.5685968	RDH10	retinol dehydrogenase 10 (all-trans)
208599_at	2.90e-02	9.40e-03	-2.6177109	-3.466961	-0.6778223	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
234149_at	2.90e-02	9.40e-03	2.6176524	-3.467108	0.6467164		
229681_at	2.90e-02	9.41e-03	-2.6174859	-3.467529	-0.3429697		
227981_at	2.90e-02	9.41e-03	2.6173129	-3.467966	0.2585812	CYB561D1	cytochrome b561 family member D1
218932_at	2.90e-02	9.41e-03	-2.6171497	-3.468379	-0.3449053	ZNHIT6	zinc finger HIT-type containing 6
214376_at	2.90e-02	9.41e-03	2.6171222	-3.468448	0.5505099	MAPK10	mitogen-activated protein kinase 10
214239_x_at	2.90e-02	9.42e-03	2.6170308	-3.468679	0.2789215	PCGF2	polycomb group ring finger 2
210297_s_at	2.90e-02	9.42e-03	-2.61695	-3.468883	-1.4060903	MSMB	microseminoprotein beta
205244_s_at	2.90e-02	9.42e-03	-2.6168524	-3.469129	-1.087568	SLC13A3	solute carrier family 13 member 3
237210_at	2.90e-02	9.43e-03	-2.6167327	-3.469432	-0.3812193	NFRKB	nuclear factor related to kappaB binding protein
232158_x_at	2.90e-02	9.43e-03	-2.6165899	-3.469792	-0.3791006	LOC101927157///NIPAL1	uncharacterized LOC101927157///NIPA like domain containing 1
231669_at	2.90e-02	9.43e-03	2.6164912	-3.470042	0.6282935	SEPP1	selenoprotein P, plasma, 1
201776_s_at	2.90e-02	9.43e-03	-2.6164734	-3.470087	-0.2257777	EFCAB14	EF-hand calcium binding domain 14
224342_x_at	2.91e-02	9.44e-03	-2.6160466	-3.471164	-0.9014906	BMS1P20	BMS1, ribosome biogenesis factor pseudogene 20
208456_s_at	2.91e-02	9.45e-03	-2.6159992	-3.471284	-0.3404947	RRAS2	related RAS viral (r-ras) oncogene homolog 2
237810_at	2.91e-02	9.45e-03	-2.6158911	-3.471557	-1.0479051	CLDN6	claudin 6
240147_at	2.91e-02	9.45e-03	-2.6157654	-3.471874	-0.4755862	C7orf50	chromosome 7 open reading frame 50
201740_at	2.91e-02	9.46e-03	-2.6154524	-3.472665	-0.2243002	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
1555350_at	2.91e-02	9.47e-03	-2.6152315	-3.473222	-0.3041842	PPHLN1	periphilin 1
205920_at	2.92e-02	9.48e-03	-2.6146421	-3.47471	-0.7848897	SLC6A6	solute carrier family 6 member 6
222361_at	2.92e-02	9.48e-03	-2.6145736	-3.474883	-0.5994646	TUBBP5	tubulin beta pseudogene 5
205504_at	2.92e-02	9.49e-03	2.6144948	-3.475082	0.3900584	BTK	Bruton tyrosine kinase
225201_s_at	2.92e-02	9.49e-03	-2.6144137	-3.475286	-0.2850493	MRPL14	mitochondrial ribosomal protein L14
243793_at	2.92e-02	9.49e-03	-2.6143685	-3.4754	-0.7688332	AHDC1	AT-hook DNA binding motif containing 1
222315_at	2.92e-02	9.49e-03	-2.6142662	-3.475659	-0.9633284	LOC100996756	uncharacterized LOC100996756
216152_at	2.92e-02	9.49e-03	-2.6142031	-3.475818	-0.5214121		
1563827_at	2.92e-02	9.50e-03	2.6139929	-3.476348	0.8552876	LOC158434	uncharacterized LOC158434
207723_s_at	2.92e-02	9.50e-03	2.6139024	-3.476577	0.745039	KLRC3	killer cell lectin like receptor C3
1568615_a_at	2.92e-02	9.51e-03	2.6137156	-3.477048	0.3747929	SRD5A3-AS1	SRD5A3 antisense RNA 1
243944_at	2.92e-02	9.51e-03	-2.6136682	-3.477168	-0.648509		
219857_at	2.92e-02	9.51e-03	-2.6136337	-3.477255	-1.0404089	PLEKHS1	pleckstrin homology domain containing S1
229499_at	2.92e-02	9.51e-03	-2.6136163	-3.477298	-0.9204007	CAPN13	calpain 13
220018_at	2.93e-02	9.51e-03	2.6134653	-3.47768	0.2619923	CBLL1	Cbl proto-oncogene like 1
212775_at	2.93e-02	9.51e-03	-2.6134172	-3.477801	-0.3830268	OBSL1	obscurin like 1
224322_at	2.93e-02	9.52e-03	-2.6132822	-3.478141	-0.3367388	ARID4B	AT-rich interaction domain 4B
228821_at	2.93e-02	9.52e-03	2.6132634	-3.478189	0.9684037	ST6GAL2	ST6 beta-galactoside alpha-2,6-sialyltransferase 2
1559467_at	2.93e-02	9.52e-03	2.6130901	-3.478626	0.2329583		
236215_at	2.93e-02	9.53e-03	2.6129307	-3.479028	0.4150064		
211647_x_at	2.93e-02	9.53e-03	-2.6129101	-3.47908	-0.7556109	IGHM///IGHG1	immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)
217008_s_at	2.93e-02	9.53e-03	-2.6128442	-3.479246	-0.6385573	LOC100996542///GRM7	uncharacterized LOC100996542///glutamate metabotropic receptor 7
244055_at	2.93e-02	9.53e-03	2.6128022	-3.479352	0.4419177		
1562467_at	2.93e-02	9.53e-03	2.6127326	-3.479528	0.4183466		
212139_at	2.93e-02	9.53e-03	-2.6127097	-3.479585	-0.197045	GCN1	GCN1, eIF2 alpha kinase activator homolog
204608_at	2.93e-02	9.54e-03	-2.6125221	-3.480058	-0.3941467	ASL	argininosuccinate lyase
1557400_at	2.93e-02	9.54e-03	2.6124941	-3.480129	0.3570907		
231524_at	2.93e-02	9.54e-03	-2.6123289	-3.480546	-0.6558297	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1
1565898_at	2.93e-02	9.55e-03	-2.6122146	-3.480834	-0.6061271	METTL15	methyltransferase like 15
225952_at	2.93e-02	9.55e-03	2.6121872	-3.480903	0.4374362	FLYWCH1	FLYWCH-type zinc finger 1
208839_s_at	2.93e-02	9.55e-03	-2.6120566	-3.481232	-0.3198607	CAND1	cullin associated and neddylation dissociated 1
243300_at	2.93e-02	9.55e-03	-2.6120288	-3.481302	-0.2567492		
217855_x_at	2.93e-02	9.55e-03	-2.6119582	-3.481481	-0.3044514	SDF4	stromal cell derived factor 4
1563559_at	2.94e-02	9.56e-03	-2.6118722	-3.481697	-0.6709213	FMN1	formin 1
224506_s_at	2.94e-02	9.56e-03	2.6118156	-3.48184	0.5365022	PLPP7	phospholipid phosphatase 7 (inactive)
1555097_a_at	2.94e-02	9.56e-03	2.6117953	-3.481891	0.7348066	PTGFR	prostaglandin F receptor
228050_at	2.94e-02	9.56e-03	-2.6117476	-3.482012	-0.2407056	UTP15	UTP15, small subunit processome component
238999_at	2.94e-02	9.56e-03	2.6116022	-3.482378	0.5557357		
213084_x_at	2.94e-02	9.56e-03	-2.6115996	-3.482384	-0.0726589	SNORD42A///RPL23A	small nucleolar RNA, C/D box 42A///ribosomal protein L23a
205269_at	2.94e-02	9.57e-03	2.6114319	-3.482807	0.3734254	LCP2	lymphocyte cytosolic protein 2
217145_at	2.94e-02	9.57e-03	-2.6113982	-3.482892	-0.6986115	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
209941_at	2.94e-02	9.57e-03	2.6112726	-3.483209	0.232454	RIPK1	receptor interacting serine/threonine kinase 1
202548_s_at	2.94e-02	9.57e-03	2.6112675	-3.483222	0.2086652	ARHGEF7	Rho guanine nucleotide exchange factor 7
230863_at	2.94e-02	9.58e-03	2.6110408	-3.483793	0.9191839	LRP2	LDL receptor related protein 2
213888_s_at	2.94e-02	9.58e-03	-2.6110184	-3.48385	-0.4353268	TRAF3IP3	TRAF3 interacting protein 3
228204_at	2.94e-02	9.59e-03	-2.6107478	-3.484532	-0.2532794	PSMB4	proteasome subunit beta 4
