ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
225891_at	1.92e-01	4.88e-02	2.0417502	-4.47486	0.5612962	TPRN	taperin
238223_at	1.92e-01	4.88e-02	2.0417368	-4.474884	0.5671897	PXK	PX domain containing serine/threonine kinase like
1569274_at	1.92e-01	4.88e-02	2.041709	-4.474935	0.1505122		
209451_at	1.92e-01	4.88e-02	2.0416508	-4.475041	0.6490529	TANK	TRAF family member associated NFKB activator
221139_s_at	1.92e-01	4.88e-02	2.0415921	-4.475148	0.5560356	CSAD	cysteine sulfinic acid decarboxylase
235245_at	1.92e-01	4.88e-02	2.0415556	-4.475215	0.1902156	TMEM92	transmembrane protein 92
207741_x_at	1.92e-01	4.89e-02	-2.0415169	-4.475285	-0.1400189	TPSAB1	tryptase alpha/beta 1
1559893_at	1.92e-01	4.89e-02	-2.0412912	-4.475697	-0.456759	GPATCH11	G-patch domain containing 11
1556618_at	1.92e-01	4.89e-02	2.0411767	-4.475906	0.2207549	ELK4	ELK4, ETS transcription factor
217093_at	1.92e-01	4.89e-02	-2.041103	-4.47604	-0.1638087	RNASE1	ribonuclease A family member 1, pancreatic
204934_s_at	1.92e-01	4.89e-02	2.0410093	-4.476211	0.5173181	HPN	hepsin
1555267_at	1.92e-01	4.89e-02	2.0409717	-4.47628	0.1788326	GRID1	glutamate ionotropic receptor delta type subunit 1
213221_s_at	1.92e-01	4.89e-02	2.0408321	-4.476534	0.3913812	SIK2	salt inducible kinase 2
1560579_s_at	1.92e-01	4.89e-02	-2.0408307	-4.476537	-0.474412	SLC16A1-AS1	SLC16A1 antisense RNA 1
207968_s_at	1.92e-01	4.89e-02	-2.0408222	-4.476552	-0.6139524	MEF2C	myocyte enhancer factor 2C
212354_at	1.92e-01	4.89e-02	-2.0408104	-4.476574	-1.6720633	SULF1	sulfatase 1
233106_at	1.92e-01	4.89e-02	2.0407796	-4.47663	0.4932685	FRMD6-AS1	FRMD6 antisense RNA 1
1565909_at	1.92e-01	4.89e-02	2.0407638	-4.476659	0.2180765	CTB-49A3.2	uncharacterized CTB-49A3.2
223971_at	1.92e-01	4.89e-02	2.0407384	-4.476705	0.174404	OR2A9P///OR2A20P	olfactory receptor family 2 subfamily A member 9 pseudogene///olfactory receptor family 2 subfamily A member 20 pseudogene
234709_at	1.92e-01	4.89e-02	2.0407182	-4.476742	0.1976972	CAPN13	calpain 13
227546_x_at	1.92e-01	4.89e-02	2.040683	-4.476806	0.1888156	AURKAIP1	aurora kinase A interacting protein 1
244359_s_at	1.92e-01	4.89e-02	-2.0406147	-4.476931	-1.6216367		
220953_s_at	1.92e-01	4.89e-02	2.0405962	-4.476964	0.2568889	MTMR12	myotubularin related protein 12
215155_at	1.92e-01	4.90e-02	-2.0404312	-4.477265	-0.7428886	HEXA	hexosaminidase subunit alpha
243719_at	1.92e-01	4.90e-02	-2.0402805	-4.47754	-0.4031707	STK19	serine/threonine kinase 19
232736_s_at	1.92e-01	4.90e-02	-2.0402659	-4.477566	-0.5530129	POM121L10P///POM121L8P///POM121L9P	POM121 transmembrane nucleoporin like 10, pseudogene///POM121 transmembrane nucleoporin like 8, pseudogene///POM121 transmembrane nucleoporin like 9, pseudogene
219930_at	1.92e-01	4.90e-02	2.0401751	-4.477732	0.1914913	KLF8	Kruppel like factor 8
224905_at	1.93e-01	4.90e-02	2.0400949	-4.477878	0.4031404	WDR26	WD repeat domain 26
234556_at	1.93e-01	4.90e-02	2.0399795	-4.478088	0.1583256		
217827_s_at	1.93e-01	4.90e-02	-2.0399756	-4.478096	-0.3935707	SPG21	spastic paraplegia 21 (autosomal recessive, Mast syndrome)
210689_at	1.93e-01	4.90e-02	2.0399188	-4.478199	0.228769	CLDN14	claudin 14
204205_at	1.93e-01	4.90e-02	-2.0398087	-4.4784	-0.8882332	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
1565132_at	1.93e-01	4.90e-02	2.0397361	-4.478532	0.177907	RBMY3AP	RNA binding motif protein, Y-linked, family 3, member A pseudogene
239540_at	1.93e-01	4.90e-02	-2.0396338	-4.478719	-0.3662042		
231267_at	1.93e-01	4.91e-02	2.0391909	-4.479526	0.1632998	FAM163A	family with sequence similarity 163 member A
238118_s_at	1.93e-01	4.91e-02	-2.0391502	-4.4796	-0.3141942	PPOX	protoporphyrinogen oxidase
226857_at	1.93e-01	4.91e-02	2.0391274	-4.479641	0.2531583	ARHGEF19	Rho guanine nucleotide exchange factor 19
241649_at	1.93e-01	4.91e-02	2.0391062	-4.47968	0.3362682		
226493_at	1.93e-01	4.91e-02	2.039023	-4.479832	0.59498	KCTD18	potassium channel tetramerization domain containing 18
240424_s_at	1.93e-01	4.91e-02	-2.0389205	-4.480018	-0.4897664	LOC441204	uncharacterized LOC441204
204114_at	1.93e-01	4.91e-02	2.0388955	-4.480064	1.9286621	NID2	nidogen 2
243847_at	1.93e-01	4.91e-02	2.0387309	-4.480364	0.6184626		
232218_at	1.93e-01	4.91e-02	2.0387022	-4.480416	0.4277204		
1552738_a_at	1.93e-01	4.91e-02	2.0386635	-4.480487	0.4466085	ST7L	suppression of tumorigenicity 7 like
201648_at	1.93e-01	4.92e-02	-2.0386341	-4.48054	-0.4237059	JAK1	Janus kinase 1
220650_s_at	1.93e-01	4.92e-02	2.0385903	-4.48062	0.2374765	SLC9A5	solute carrier family 9 member A5
1565754_x_at	1.93e-01	4.92e-02	-2.0385794	-4.48064	-0.6221043	FGD2	FYVE, RhoGEF and PH domain containing 2
228279_s_at	1.93e-01	4.92e-02	2.0383814	-4.481001	0.1797587		
1568706_s_at	1.93e-01	4.92e-02	-2.0379915	-4.481711	-1.1819639	PP12719	uncharacterized LOC100653022
202438_x_at	1.93e-01	4.92e-02	2.0379059	-4.481867	0.7270079	IDS	iduronate 2-sulfatase
201633_s_at	1.93e-01	4.92e-02	2.0378982	-4.481881	0.5658835	CYB5B	cytochrome b5 type B
243066_at	1.93e-01	4.92e-02	-2.0378685	-4.481935	-1.147336	NPL	N-acetylneuraminate pyruvate lyase
44673_at	1.93e-01	4.92e-02	-2.0377519	-4.482147	-1.0422474	SIGLEC1	sialic acid binding Ig like lectin 1
210629_x_at	1.93e-01	4.92e-02	-2.0377125	-4.482219	-0.6535899	LST1	leukocyte specific transcript 1
1557646_at	1.93e-01	4.93e-02	-2.0375916	-4.482439	-0.1744639	VWA8-AS1	VWA8 antisense RNA 1 (head to head)
241981_at	1.93e-01	4.93e-02	-2.0375846	-4.482452	-0.6755602	FAM20A	family with sequence similarity 20 member A
1564360_a_at	1.93e-01	4.93e-02	-2.0375703	-4.482478	-0.1834589	CCDC144NL-AS1	CCDC144NL antisense RNA 1
215352_at	1.93e-01	4.93e-02	-2.0373534	-4.482873	-0.4773417	GIMAP1-GIMAP5///GIMAP5	GIMAP1-GIMAP5 readthrough///GTPase, IMAP family member 5
216439_at	1.93e-01	4.93e-02	-2.0373203	-4.482933	-0.59894	TNK2	tyrosine kinase non receptor 2
208390_s_at	1.93e-01	4.93e-02	2.0370739	-4.483382	0.401969	GLP1R	glucagon like peptide 1 receptor
236853_at	1.93e-01	4.93e-02	2.0370521	-4.483421	0.584022	TEX29	testis expressed 29
219983_at	1.93e-01	4.93e-02	-2.0369361	-4.483632	-1.0496095	HRASLS	HRAS like suppressor
238786_at	1.93e-01	4.94e-02	2.0366386	-4.484174	1.4678836	ANK3	ankyrin 3, node of Ranvier (ankyrin G)
205240_at	1.93e-01	4.94e-02	-2.0365607	-4.484316	-0.8836531	GPSM2	G-protein signaling modulator 2
1565582_at	1.94e-01	4.94e-02	-2.0362799	-4.484827	-0.1405434		
219026_s_at	1.94e-01	4.94e-02	2.0362686	-4.484848	0.6379087	RASAL2	RAS protein activator like 2
239736_at	1.94e-01	4.94e-02	2.0361989	-4.484974	0.2163736	LINC01214	long intergenic non-protein coding RNA 1214
230042_at	1.94e-01	4.94e-02	-2.0361602	-4.485045	-1.0848719	ITSN1	intersectin 1
224989_at	1.94e-01	4.94e-02	2.0359731	-4.485385	0.6641149	SMIM14	small integral membrane protein 14
220115_s_at	1.94e-01	4.94e-02	-2.0359534	-4.485421	-0.9904589	CDH10	cadherin 10
212554_at	1.94e-01	4.94e-02	2.0359076	-4.485505	1.2976785	CAP2	CAP, adenylate cyclase-associated protein, 2 (yeast)
1559121_s_at	1.94e-01	4.95e-02	2.0356689	-4.485939	0.4750222		
227500_at	1.94e-01	4.95e-02	2.0354928	-4.486259	0.4309237	FBXL18	F-box and leucine rich repeat protein 18
213396_s_at	1.94e-01	4.95e-02	-2.0354819	-4.486279	-0.55585	AKAP10	A-kinase anchoring protein 10
231573_at	1.94e-01	4.95e-02	2.0352893	-4.48663	0.1950255	FATE1	fetal and adult testis expressed 1
203894_at	1.94e-01	4.95e-02	-2.0352878	-4.486632	-0.7384708	TUBG2	tubulin gamma 2
205947_s_at	1.94e-01	4.95e-02	-2.0352559	-4.48669	-1.1145717	VIPR2	vasoactive intestinal peptide receptor 2
208562_s_at	1.94e-01	4.95e-02	-2.0349839	-4.487185	-0.2804009	ABCC9	ATP binding cassette subfamily C member 9
202419_at	1.94e-01	4.96e-02	2.0347856	-4.487546	0.376781	KDSR	3-ketodihydrosphingosine reductase
223106_at	1.94e-01	4.96e-02	2.034585	-4.487911	0.3213198	TMEM14C	transmembrane protein 14C
234243_at	1.94e-01	4.96e-02	-2.0345655	-4.487947	-0.6570774	RPF1	ribosome production factor 1 homolog
1563279_at	1.94e-01	4.96e-02	2.0345179	-4.488033	0.1813566		
200047_s_at	1.94e-01	4.96e-02	2.0345123	-4.488043	0.3557754	YY1	YY1 transcription factor
208204_s_at	1.94e-01	4.96e-02	2.0344703	-4.48812	0.2044384	CAV3	caveolin 3
212735_at	1.94e-01	4.96e-02	-2.0341705	-4.488665	-0.5506415	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
237136_at	1.94e-01	4.96e-02	2.0341387	-4.488723	0.3756667		
230157_at	1.94e-01	4.96e-02	2.0340667	-4.488854	0.2358568	CDH24	cadherin 24
239396_at	1.94e-01	4.96e-02	2.0340646	-4.488858	0.17968		
232177_at	1.94e-01	4.97e-02	2.0338678	-4.489215	0.2235224		
236142_at	1.94e-01	4.97e-02	-2.0338677	-4.489215	-0.4042112	PPIH	peptidylprolyl isomerase H
214723_x_at	1.94e-01	4.97e-02	-2.0338274	-4.489289	-0.7577361	ANKRD36	ankyrin repeat domain 36
225254_at	1.94e-01	4.97e-02	2.0335813	-4.489736	0.2683534	CCDC97	coiled-coil domain containing 97
234086_at	1.94e-01	4.97e-02	-2.0334487	-4.489977	-0.6489491		
242087_x_at	1.94e-01	4.97e-02	-2.0331303	-4.490556	-0.2761778	MFI2-AS1	MFI2 antisense RNA 1
239907_at	1.95e-01	4.98e-02	-2.0328701	-4.491029	-1.5171552		
1554037_a_at	1.95e-01	4.98e-02	2.0328618	-4.491044	0.2424188	ZBTB24	zinc finger and BTB domain containing 24
222872_x_at	1.95e-01	4.98e-02	2.0327083	-4.491323	1.2867903	NABP1	nucleic acid binding protein 1
203766_s_at	1.95e-01	4.98e-02	2.0325849	-4.491548	1.4462818	LMOD1	leiomodin 1
214988_s_at	1.95e-01	4.98e-02	-2.0325411	-4.491627	-0.2315007	SON	SON DNA binding protein
206282_at	1.95e-01	4.98e-02	-2.032463	-4.491769	-1.2449531	NEUROD1	neuronal differentiation 1
229139_at	1.95e-01	4.98e-02	2.0324043	-4.491876	1.4633623	JPH1	junctophilin 1
224610_at	1.95e-01	4.98e-02	-2.0323216	-4.492026	-0.5791755	SNHG1///SNORD22///SNORD25///SNORD26///SNORD27///SNORD28///SNORD30///SNORD31///SNORD29	small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 22///small nucleolar RNA, C/D box 25///small nucleolar RNA, C/D box 26///small nucleolar RNA, C/D box 27///small nucleolar RNA, C/D box 28///small nucleolar RNA, C/D box 30///small nucleolar RNA, C/D box 31///small nucleolar RNA, C/D box 29
224274_at	1.95e-01	4.98e-02	2.0322704	-4.492119	0.2048308	FSCB	fibrous sheath CABYR binding protein
1559940_s_at	1.95e-01	4.98e-02	2.0322044	-4.492239	0.1638172	LOC105369167	uncharacterized LOC105369167
233801_s_at	1.95e-01	4.98e-02	-2.0321796	-4.492284	-0.5433026	SEMA6D	semaphorin 6D
213952_s_at	1.95e-01	4.98e-02	-2.0321253	-4.492383	-0.1794183	ALOX5	arachidonate 5-lipoxygenase
238994_at	1.95e-01	4.99e-02	2.0319685	-4.492668	0.8467501	OTUD7B	OTU deubiquitinase 7B
1559692_at	1.95e-01	4.99e-02	2.0318927	-4.492806	0.216987		
1560765_a_at	1.95e-01	4.99e-02	2.0317398	-4.493083	0.247627	ARHGAP22	Rho GTPase activating protein 22
215962_at	1.95e-01	4.99e-02	-2.0317371	-4.493088	-0.777726		
244867_at	1.95e-01	4.99e-02	-2.0315604	-4.493409	-0.1784493		
217384_x_at	1.95e-01	4.99e-02	-2.0314405	-4.493627	-0.1686507	LOC100293211	uncharacterized LOC100293211
236393_at	1.95e-01	4.99e-02	2.0314252	-4.493655	0.2237531		
237502_at	1.95e-01	4.99e-02	-2.0312965	-4.493889	-0.4798093	CRLS1	cardiolipin synthase 1
210320_s_at	1.95e-01	4.99e-02	2.0311657	-4.494126	0.7412355	DDX52	DEAD-box helicase 52
236614_at	1.95e-01	4.99e-02	2.0311561	-4.494144	0.3176906	LOC729683	uncharacterized LOC729683
242059_at	1.95e-01	5.00e-02	2.0310899	-4.494264	0.7263629		
223034_s_at	1.95e-01	5.00e-02	-2.0310436	-4.494348	-0.2191071	C1orf43	chromosome 1 open reading frame 43
234744_x_at	1.95e-01	5.00e-02	2.0309997	-4.494428	0.2867788	KIF20B	kinesin family member 20B
242420_at	1.95e-01	5.00e-02	-2.0309293	-4.494556	-1.1400999		
207610_s_at	1.95e-01	5.00e-02	-2.030836	-4.494725	-0.9384852	ADGRE2	adhesion G protein-coupled receptor E2
234393_at	1.95e-01	5.00e-02	2.0307284	-4.494921	0.3853479	HDAC9	histone deacetylase 9
202220_at	1.95e-01	5.00e-02	-2.0304506	-4.495425	-0.2713876	KIAA0907	KIAA0907
219072_at	1.95e-01	5.00e-02	2.0304462	-4.495433	0.5608816	BCL7C	BCL tumor suppressor 7C
226282_at	1.95e-01	5.00e-02	2.0303772	-4.495559	0.87186	PTPN14	protein tyrosine phosphatase, non-receptor type 14
1561353_at	1.95e-01	5.00e-02	-2.0303197	-4.495663	-0.1436972	LOC101927690	uncharacterized LOC101927690
226928_x_at	1.95e-01	5.01e-02	2.0298713	-4.496477	0.3180447	SLC25A37	solute carrier family 25 member 37
1564544_x_at	1.95e-01	5.01e-02	2.0298591	-4.496499	0.1334636		
244857_at	1.95e-01	5.01e-02	2.0298011	-4.496605	0.3106834	HBEGF	heparin binding EGF like growth factor
225253_s_at	1.95e-01	5.01e-02	-2.0296477	-4.496883	-0.4846894	METTL2A///METTL2B	methyltransferase like 2A///methyltransferase like 2B
205338_s_at	1.95e-01	5.01e-02	-2.0295071	-4.497138	-1.2453424	DCT	dopachrome tautomerase
207104_x_at	1.96e-01	5.01e-02	-2.0293715	-4.497385	-0.6894527	LILRB1	leukocyte immunoglobulin like receptor B1
213840_s_at	1.96e-01	5.01e-02	2.0292482	-4.497608	0.1997433	MRPS12	mitochondrial ribosomal protein S12
238889_at	1.96e-01	5.02e-02	2.028977	-4.498101	0.6992635	AGBL5	ATP/GTP binding protein like 5
236882_at	1.96e-01	5.02e-02	-2.0289525	-4.498145	-0.9255417		
212158_at	1.96e-01	5.02e-02	2.0289125	-4.498218	1.0927873	SDC2	syndecan 2
209492_x_at	1.96e-01	5.02e-02	2.0288884	-4.498261	0.3995173	ATP5I	ATP synthase, H+ transporting, mitochondrial Fo complex subunit E
1556168_s_at	1.96e-01	5.02e-02	2.0287519	-4.498509	0.1933918	MROH2A	maestro heat like repeat family member 2A
224238_at	1.96e-01	5.02e-02	2.028603	-4.498779	0.188392		
225620_at	1.96e-01	5.02e-02	2.0284356	-4.499083	0.4297589	RAB35	RAB35, member RAS oncogene family
1567242_at	1.96e-01	5.03e-02	2.0281269	-4.499643	0.1463624	OR2L1P	olfactory receptor family 2 subfamily L member 1 pseudogene
203405_at	1.96e-01	5.03e-02	2.0280285	-4.499822	0.6687918	PSMG1	proteasome assembly chaperone 1
222999_s_at	1.96e-01	5.03e-02	-2.0277839	-4.500266	-0.634052	CCNL2	cyclin L2
214759_at	1.96e-01	5.03e-02	2.0277444	-4.500337	0.1947981	WTAP	Wilms tumor 1 associated protein
216179_x_at	1.96e-01	5.03e-02	2.0276696	-4.500473	0.3693187		
213141_at	1.96e-01	5.03e-02	2.0275209	-4.500743	0.4883564	PSKH1	protein serine kinase H1
212722_s_at	1.96e-01	5.03e-02	2.0274773	-4.500822	0.8314955	JMJD6	arginine demethylase and lysine hydroxylase
227923_at	1.96e-01	5.04e-02	-2.0272122	-4.501303	-1.0488969	SHANK3	SH3 and multiple ankyrin repeat domains 3
224797_at	1.96e-01	5.04e-02	2.0271739	-4.501372	0.7907708	ARRDC3	arrestin domain containing 3
235749_at	1.96e-01	5.04e-02	2.0271701	-4.501379	0.7955227	UGGT2	UDP-glucose glycoprotein glucosyltransferase 2
234553_at	1.96e-01	5.04e-02	2.0270958	-4.501514	0.2296249		
216184_s_at	1.96e-01	5.04e-02	2.0270866	-4.50153	0.4170931	RIMS1	regulating synaptic membrane exocytosis 1
213784_at	1.96e-01	5.04e-02	-2.0269973	-4.501692	-0.5447286	IFT27	intraflagellar transport 27
237187_at	1.96e-01	5.04e-02	-2.0269309	-4.501813	-1.0228351	HRK	harakiri, BCL2 interacting protein
1564820_at	1.96e-01	5.04e-02	2.0269156	-4.501841	0.4492095		
1558667_at	1.96e-01	5.04e-02	-2.0269023	-4.501865	-0.2119759	SPATA22	spermatogenesis associated 22
210110_x_at	1.96e-01	5.04e-02	2.0266339	-4.502351	0.3578465	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
1553028_at	1.96e-01	5.04e-02	2.0266121	-4.502391	0.1594941	GPR156	G protein-coupled receptor 156
227719_at	1.96e-01	5.04e-02	-2.0265816	-4.502446	-1.075938	SMAD9	SMAD family member 9
222747_s_at	1.96e-01	5.04e-02	-2.0265107	-4.502575	-0.5120059	SCML1	sex comb on midleg-like 1 (Drosophila)
217142_at	1.96e-01	5.05e-02	2.0261858	-4.503164	0.3456153		
205450_at	1.96e-01	5.05e-02	-2.0261793	-4.503176	-0.8273191	PHKA1	phosphorylase kinase regulatory subunit alpha 1
1562550_at	1.96e-01	5.05e-02	-2.0261405	-4.503246	-0.3826153		
204571_x_at	1.96e-01	5.05e-02	2.0261087	-4.503304	0.323142	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4
207452_s_at	1.96e-01	5.05e-02	-2.026081	-4.503354	-0.2854709	CNTN5	contactin 5
243022_at	1.96e-01	5.05e-02	2.0260549	-4.503401	0.2305326		
238536_at	1.96e-01	5.05e-02	-2.0260088	-4.503485	-0.7390795	LOC286272	uncharacterized LOC286272
1557914_s_at	1.96e-01	5.05e-02	2.0259172	-4.503651	0.2314909	ERVFH21-1	endogenous retrovirus group FH21 member 1
216510_x_at	1.97e-01	5.05e-02	-2.0257687	-4.50392	-0.1521391	IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1	immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1
237609_at	1.97e-01	5.05e-02	2.0257363	-4.503979	0.1718447		
40850_at	1.97e-01	5.05e-02	2.0255827	-4.504257	0.2120155	FKBP8	FK506 binding protein 8
236772_s_at	1.97e-01	5.06e-02	2.0253985	-4.504591	0.917291		
242081_at	1.97e-01	5.06e-02	2.0253921	-4.504603	0.2653339	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
243702_at	1.97e-01	5.06e-02	-2.0253591	-4.504663	-0.4625342		
1554672_at	1.97e-01	5.06e-02	2.025148	-4.505045	0.3143364	TTC26	tetratricopeptide repeat domain 26
225842_at	1.97e-01	5.06e-02	-2.0251019	-4.505129	-1.0411144	PHLDA1	pleckstrin homology like domain family A member 1
237035_at	1.97e-01	5.06e-02	-2.0250952	-4.505141	-0.9961628		
200616_s_at	1.97e-01	5.06e-02	-2.0248764	-4.505537	-0.5314701	MLEC	malectin
203496_s_at	1.97e-01	5.06e-02	-2.0248081	-4.505661	-0.376455	MED1	mediator complex subunit 1
240346_at	1.97e-01	5.06e-02	-2.0248	-4.505676	-0.1190799	LOC102724030	uncharacterized LOC102724030
241013_at	1.97e-01	5.06e-02	2.0246446	-4.505958	0.3104765	FAM124A	family with sequence similarity 124 member A
1558340_at	1.97e-01	5.06e-02	-2.0245864	-4.506063	-0.3164321	DIXDC1	DIX domain containing 1
211397_x_at	1.97e-01	5.07e-02	2.0245674	-4.506097	0.1927527	KIR2DL2	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2
235414_at	1.97e-01	5.07e-02	-2.024523	-4.506178	-0.5911467	ZNF383	zinc finger protein 383
224446_at	1.97e-01	5.07e-02	2.0244417	-4.506325	0.4823056	LLPH	LLP homolog, long-term synaptic facilitation
224820_at	1.97e-01	5.07e-02	-2.0244145	-4.506374	-0.4998047	COX20	COX20, cytochrome c oxidase assembly factor
1561247_at	1.97e-01	5.07e-02	2.0240844	-4.506973	0.1657648	LINC01581	long intergenic non-protein coding RNA 1581
240718_at	1.97e-01	5.07e-02	-2.0240328	-4.507066	-0.1583065	LRMP	lymphoid restricted membrane protein
219737_s_at	1.97e-01	5.07e-02	-2.0239336	-4.507246	-1.213755	PCDH9	protocadherin 9
1558168_at	1.97e-01	5.07e-02	2.0239246	-4.507262	0.2029362	H1FX-AS1	H1FX antisense RNA 1
232907_at	1.97e-01	5.07e-02	2.0236866	-4.507693	0.1885523	UBR4	ubiquitin protein ligase E3 component n-recognin 4
208474_at	1.97e-01	5.07e-02	2.0236793	-4.507706	0.1760192	CLDN6	claudin 6
1557895_at	1.97e-01	5.08e-02	2.0236185	-4.507816	0.5289441	FLJ35934	FLJ35934
209499_x_at	1.97e-01	5.08e-02	-2.0236146	-4.507824	-0.5595116	TNFSF12-TNFSF13///TNFSF13	TNFSF12-TNFSF13 readthrough///tumor necrosis factor superfamily member 13
202770_s_at	1.97e-01	5.08e-02	2.0235125	-4.508008	0.7771292	CCNG2	cyclin G2
211866_x_at	1.97e-01	5.08e-02	2.0235046	-4.508023	0.1605136	HFE	hemochromatosis
205149_s_at	1.97e-01	5.08e-02	2.0230463	-4.508853	0.5655095	CLCN4	chloride voltage-gated channel 4
229215_at	1.97e-01	5.08e-02	-2.022983	-4.508967	-0.4736194	ASCL2	achaete-scute family bHLH transcription factor 2
237738_at	1.97e-01	5.08e-02	2.0228118	-4.509277	0.1733344	LOC101929341	uncharacterized LOC101929341
1555929_s_at	1.97e-01	5.09e-02	2.0226474	-4.509575	1.7903142		
219236_at	1.97e-01	5.09e-02	-2.0225652	-4.509724	-2.0178255	PAQR6	progestin and adipoQ receptor family member 6
1554911_at	1.97e-01	5.09e-02	2.0224755	-4.509886	0.1939559	ABCC11	ATP binding cassette subfamily C member 11
211954_s_at	1.97e-01	5.09e-02	2.0224574	-4.509919	0.4130679	IPO5	importin 5
1554852_a_at	1.97e-01	5.09e-02	-2.0222368	-4.510318	-0.2395836	KIAA1257	KIAA1257
240170_at	1.97e-01	5.09e-02	2.0222291	-4.510332	0.5083208		
206533_at	1.98e-01	5.09e-02	2.0221597	-4.510458	0.2084306	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit
221572_s_at	1.98e-01	5.10e-02	2.0217323	-4.511232	0.4137411	MIR6824///SLC26A6	microRNA 6824///solute carrier family 26 member 6
227917_at	1.98e-01	5.10e-02	2.0216162	-4.511442	0.6505442	LOC100506990	uncharacterized LOC100506990
229510_at	1.98e-01	5.10e-02	-2.0216003	-4.51147	-1.272262	MS4A14	membrane spanning 4-domains A14
226526_s_at	1.98e-01	5.10e-02	2.0214455	-4.511751	0.1772293	CKAP4	cytoskeleton associated protein 4
218712_at	1.98e-01	5.10e-02	2.0213301	-4.511959	0.498922	C1orf109	chromosome 1 open reading frame 109
226716_at	1.98e-01	5.10e-02	2.0211636	-4.512261	0.2476671	PRR12	proline rich 12
205896_at	1.98e-01	5.10e-02	-2.0211317	-4.512318	-0.9395098	SLC22A4	solute carrier family 22 member 4
238528_at	1.98e-01	5.10e-02	2.0209939	-4.512568	0.8039345	UBR1	ubiquitin protein ligase E3 component n-recognin 1
51158_at	1.98e-01	5.10e-02	2.0209764	-4.5126	0.5997576	FAM174B	family with sequence similarity 174 member B
1557502_at	1.98e-01	5.11e-02	-2.0207267	-4.513051	-0.2620248	PCCB	propionyl-CoA carboxylase beta subunit
231491_at	1.98e-01	5.11e-02	-2.020715	-4.513072	-0.1836652	LINC00113	long intergenic non-protein coding RNA 113
1553530_a_at	1.98e-01	5.11e-02	2.0205109	-4.513442	1.0695728	ITGB1	integrin subunit beta 1
232541_at	1.98e-01	5.11e-02	-2.0204875	-4.513484	-2.1625828		
1570447_at	1.98e-01	5.11e-02	2.0204874	-4.513484	0.244966	LINC00452	long intergenic non-protein coding RNA 452
1561605_at	1.98e-01	5.11e-02	2.0204858	-4.513487	0.1453867	LOC101928326	uncharacterized LOC101928326
212507_at	1.98e-01	5.11e-02	2.0204281	-4.513592	0.3705182	TMEM131	transmembrane protein 131
242939_at	1.98e-01	5.11e-02	2.0202947	-4.513833	0.9990907	TFDP1	transcription factor Dp-1
241725_at	1.98e-01	5.11e-02	2.0202855	-4.513849	0.1606636	E2F7	E2F transcription factor 7
217856_at	1.98e-01	5.11e-02	-2.020191	-4.51402	-0.6391439	RBM8A	RNA binding motif protein 8A
233648_at	1.98e-01	5.11e-02	2.0201128	-4.514162	0.9067305		
213517_at	1.98e-01	5.11e-02	-2.0200098	-4.514348	-0.7199026	PCBP2	poly(rC) binding protein 2
227075_at	1.98e-01	5.11e-02	-2.0199951	-4.514375	-0.338821	ELP3	elongator acetyltransferase complex subunit 3
244060_at	1.98e-01	5.11e-02	-2.0199932	-4.514378	-0.4697932		
207465_at	1.98e-01	5.12e-02	-2.0198184	-4.514694	-0.2325554	LOC100127886	uncharacterized LOC100127886
221518_s_at	1.98e-01	5.12e-02	-2.0197713	-4.51478	-0.2757905	USP47	ubiquitin specific peptidase 47
243220_at	1.98e-01	5.12e-02	-2.0197521	-4.514814	-0.3638424		
1562984_at	1.98e-01	5.12e-02	2.019573	-4.515138	0.1940834	LOC101928937	uncharacterized LOC101928937
240966_at	1.98e-01	5.12e-02	2.0195301	-4.515216	1.0692005	SH3TC2	SH3 domain and tetratricopeptide repeats 2
1554806_a_at	1.98e-01	5.12e-02	-2.0194675	-4.515329	-0.4185014	FBXO8	F-box protein 8
204953_at	1.98e-01	5.12e-02	-2.0194452	-4.515369	-2.4433451	SNAP91	synaptosome associated protein 91
224829_at	1.98e-01	5.12e-02	-2.019365	-4.515514	-0.4750796	CPEB4	cytoplasmic polyadenylation element binding protein 4
204983_s_at	1.98e-01	5.12e-02	2.0193164	-4.515602	1.6237616	GPC4	glypican 4
226924_at	1.98e-01	5.12e-02	-2.0192763	-4.515675	-0.4718255	LINC00909	long intergenic non-protein coding RNA 909
220774_at	1.98e-01	5.12e-02	2.0191763	-4.515855	0.5427319	DYM	dymeclin
222193_at	1.98e-01	5.12e-02	-2.0191432	-4.515915	-0.4689791	LDAH	lipid droplet associated hydrolase
232885_at	1.98e-01	5.12e-02	2.019066	-4.516055	0.66358	BBIP1	BBSome interacting protein 1
