ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
221557_s_at	5.72e-01	3.24e-01	-0.9911837	-6.219135	-0.13248084	LEF1	lymphoid enhancer binding factor 1
212137_at	5.72e-01	3.24e-01	0.9909476	-6.219365	0.10389948	LARP1	La ribonucleoprotein domain family member 1
220965_s_at	5.72e-01	3.25e-01	0.9907589	-6.21955	0.16225829	RSPH6A	radial spoke head 6 homolog A
214383_x_at	5.72e-01	3.25e-01	0.9906273	-6.219678	0.13825262	KLHDC3	kelch domain containing 3
216320_x_at	5.72e-01	3.25e-01	-0.9903716	-6.219928	-0.1230374	MST1	macrophage stimulating 1
200767_s_at	5.73e-01	3.25e-01	0.9899901	-6.2203	0.07795651	FAM120A	family with sequence similarity 120A
216498_at	5.73e-01	3.25e-01	0.9897936	-6.220492	0.22968343		
205017_s_at	5.73e-01	3.25e-01	0.9897508	-6.220533	0.2051468	MBNL2	muscleblind like splicing regulator 2
214266_s_at	5.73e-01	3.25e-01	0.9895082	-6.22077	0.22210882	PDLIM7	PDZ and LIM domain 7
220688_s_at	5.73e-01	3.25e-01	-0.9893838	-6.220891	-0.13225093	MRTO4	MRT4 homolog, ribosome maturation factor
209399_at	5.73e-01	3.25e-01	0.9893206	-6.220953	0.16717486	HLCS	holocarboxylase synthetase
211079_s_at	5.73e-01	3.25e-01	-0.9893193	-6.220954	-0.08239529	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
205793_x_at	5.73e-01	3.25e-01	0.9892795	-6.220993	0.11177815	TNK1	tyrosine kinase non receptor 1
203984_s_at	5.73e-01	3.25e-01	-0.98918	-6.22109	-0.08352124	CASP9	caspase 9
214029_at	5.73e-01	3.25e-01	-0.9891182	-6.22115	-0.14369738	SLC25A42	solute carrier family 25 member 42
216072_at	5.73e-01	3.25e-01	0.9888859	-6.221376	0.23548737	PRMT2	protein arginine methyltransferase 2
219414_at	5.73e-01	3.25e-01	0.9888354	-6.221426	0.16368636	CLSTN2	calsyntenin 2
214576_at	5.73e-01	3.26e-01	0.9886375	-6.221618	0.10504027	KRT36	keratin 36
205178_s_at	5.73e-01	3.26e-01	0.9885743	-6.22168	0.15222352	RBBP6	RB binding protein 6, ubiquitin ligase
221824_s_at	5.73e-01	3.26e-01	0.9884498	-6.221801	0.07342217	MARCH8	membrane associated ring-CH-type finger 8
202758_s_at	5.73e-01	3.26e-01	-0.9883932	-6.221856	-0.19619497	RFXANK	regulatory factor X associated ankyrin containing protein
217164_at	5.73e-01	3.26e-01	-0.9883699	-6.221879	-0.07538449		
211355_x_at	5.73e-01	3.26e-01	0.9883525	-6.221896	0.18132309	LEPROT///LEPR	leptin receptor overlapping transcript///leptin receptor
209364_at	5.73e-01	3.26e-01	0.988327	-6.221921	0.20369645	BAD	BCL2 associated agonist of cell death
218386_x_at	5.73e-01	3.26e-01	-0.9882688	-6.221978	-0.08227208	USP16	ubiquitin specific peptidase 16
210760_x_at	5.73e-01	3.26e-01	0.9882675	-6.221979	0.190616	TRIP11	thyroid hormone receptor interactor 11
208945_s_at	5.73e-01	3.26e-01	-0.9881885	-6.222056	-0.18572731	BECN1	beclin 1
204573_at	5.73e-01	3.26e-01	-0.9881484	-6.222095	-0.11846657	CROT	carnitine O-octanoyltransferase
217018_at	5.73e-01	3.26e-01	0.9879588	-6.222279	0.16919939	PDSS2	prenyl (decaprenyl) diphosphate synthase, subunit 2
214148_at	5.73e-01	3.26e-01	0.9878379	-6.222397	0.09497724	LOC100507424///ITFG2	uncharacterized LOC100507424///integrin alpha FG-GAP repeat containing 2
216287_at	5.73e-01	3.26e-01	0.9877986	-6.222435	0.06562093		
215463_at	5.73e-01	3.26e-01	0.9877804	-6.222453	0.09390075	OR7E24	olfactory receptor family 7 subfamily E member 24
208553_at	5.73e-01	3.26e-01	-0.9873877	-6.222835	-0.12740706	HIST1H1E	histone cluster 1, H1e
204617_s_at	5.73e-01	3.26e-01	0.9873517	-6.22287	0.06599177	ACD	adrenocortical dysplasia homolog
207363_at	5.73e-01	3.26e-01	-0.9873508	-6.222871	-0.14892596	RS1	retinoschisin 1
204877_s_at	5.74e-01	3.26e-01	0.9867679	-6.223438	0.21638111	TAOK2	TAO kinase 2
211665_s_at	5.74e-01	3.27e-01	0.9865512	-6.223649	0.11999624	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2
202979_s_at	5.74e-01	3.27e-01	-0.9862178	-6.223973	-0.13186443	CREBZF	CREB/ATF bZIP transcription factor
211500_at	5.75e-01	3.27e-01	0.9859563	-6.224227	0.07095777	MAPK11	mitogen-activated protein kinase 11
215004_s_at	5.75e-01	3.27e-01	-0.9857285	-6.224448	-0.1659432	SUGP1	SURP and G-patch domain containing 1
207874_s_at	5.75e-01	3.27e-01	0.9856921	-6.224484	0.11438568	CFHR4	complement factor H related 4
220826_at	5.75e-01	3.27e-01	0.985471	-6.224699	0.11933854	TCP10L	t-complex 10-like
218060_s_at	5.75e-01	3.27e-01	-0.9854397	-6.224729	-0.15413532	USB1	U6 snRNA biogenesis phosphodiesterase 1
204178_s_at	5.75e-01	3.27e-01	0.9852711	-6.224893	0.12534224	RBM14	RNA binding motif protein 14
203449_s_at	5.75e-01	3.27e-01	-0.9852551	-6.224908	-0.20153646	TERF1	telomeric repeat binding factor 1
218344_s_at	5.75e-01	3.27e-01	0.9852463	-6.224917	0.12128711	RCOR3	REST corepressor 3
220455_at	5.75e-01	3.27e-01	-0.9852337	-6.224929	-0.13054778	SLC16A8	solute carrier family 16 member 8
60528_at	5.75e-01	3.28e-01	0.9844915	-6.225649	0.08563704	PLA2G4B///JMJD7-PLA2G4B	phospholipase A2 group IVB///JMJD7-PLA2G4B readthrough
219880_at	5.76e-01	3.28e-01	0.9841382	-6.225992	0.20521426	CTC-338M12.4	uncharacterized LOC101928649
211205_x_at	5.76e-01	3.28e-01	-0.9839685	-6.226157	-0.14233751	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
212187_x_at	5.76e-01	3.28e-01	0.983614	-6.2265	0.14440251	PTGDS	prostaglandin D2 synthase
204783_at	5.76e-01	3.28e-01	-0.9835677	-6.226545	-0.06607417	MLF1	myeloid leukemia factor 1
216482_x_at	5.76e-01	3.28e-01	0.9834951	-6.226616	0.09617425	ZNF79	zinc finger protein 79
221292_at	5.76e-01	3.28e-01	0.9834078	-6.2267	0.10552062	PTCH2	patched 2
51192_at	5.76e-01	3.28e-01	-0.9831085	-6.22699	-0.08812127	SSH3	slingshot protein phosphatase 3
203094_at	5.76e-01	3.28e-01	-0.9830108	-6.227085	-0.14830543	MAD2L1BP	MAD2L1 binding protein
220847_x_at	5.76e-01	3.28e-01	-0.9829523	-6.227142	-0.14471527	ZNF221	zinc finger protein 221
203869_at	5.77e-01	3.28e-01	-0.9825577	-6.227524	-0.12836422	USP46	ubiquitin specific peptidase 46
202792_s_at	5.77e-01	3.29e-01	0.9824975	-6.227582	0.1355147	PPP6R2	protein phosphatase 6 regulatory subunit 2
221797_at	5.77e-01	3.29e-01	-0.9819737	-6.228089	-0.06035028	OXLD1	oxidoreductase like domain containing 1
214003_x_at	5.77e-01	3.29e-01	0.98196	-6.228102	0.0520067	SNORD54///RPS20	small nucleolar RNA, C/D box 54///ribosomal protein S20
207221_at	5.77e-01	3.29e-01	0.9817	-6.228354	0.1222817	F2RL3	F2R like thrombin/trypsin receptor 3
208512_s_at	5.77e-01	3.29e-01	-0.9816969	-6.228357	-0.11351309	AFDN	afadin, adherens junction formation factor
219228_at	5.77e-01	3.29e-01	0.9815753	-6.228475	0.11276896	ZNF331	zinc finger protein 331
221646_s_at	5.77e-01	3.29e-01	-0.9815402	-6.228509	-0.24098527	ZDHHC11B///ZDHHC11	zinc finger DHHC-type containing 11B///zinc finger DHHC-type containing 11
212109_at	5.77e-01	3.29e-01	-0.9813722	-6.228671	-0.07219668	HN1L	hematological and neurological expressed 1 like
206471_s_at	5.77e-01	3.29e-01	0.9813002	-6.228741	0.1290158	PLXNC1	plexin C1
216818_s_at	5.77e-01	3.29e-01	0.981268	-6.228772	0.12093885	OR2J2	olfactory receptor family 2 subfamily J member 2
215411_s_at	5.77e-01	3.29e-01	-0.9810377	-6.228995	-0.11143419	TRAF3IP2	TRAF3 interacting protein 2
205578_at	5.77e-01	3.29e-01	0.9808808	-6.229146	0.14302756	ROR2	receptor tyrosine kinase like orphan receptor 2
214069_at	5.77e-01	3.29e-01	-0.9808465	-6.229179	-0.14514117	ACSM2B///ACSM2A	acyl-CoA synthetase medium-chain family member 2B///acyl-CoA synthetase medium-chain family member 2A
219449_s_at	5.78e-01	3.29e-01	-0.9805198	-6.229495	-0.17271067	TMEM70	transmembrane protein 70
200908_s_at	5.78e-01	3.30e-01	-0.9804012	-6.22961	-0.17926485	RPLP2	ribosomal protein lateral stalk subunit P2
213914_s_at	5.78e-01	3.30e-01	0.9802873	-6.22972	0.11075131	SPTBN1	spectrin beta, non-erythrocytic 1
212990_at	5.78e-01	3.30e-01	-0.9802087	-6.229796	-0.23774035	SYNJ1	synaptojanin 1
212146_at	5.78e-01	3.30e-01	0.9800834	-6.229917	0.13779717	PLEKHM2	pleckstrin homology and RUN domain containing M2
208190_s_at	5.78e-01	3.30e-01	-0.9799064	-6.230088	-0.1416198	LSR	lipolysis stimulated lipoprotein receptor
220958_at	5.78e-01	3.30e-01	0.9797583	-6.230231	0.09033352	ULK4	unc-51 like kinase 4
215224_at	5.78e-01	3.30e-01	-0.9797215	-6.230266	-0.15273532	SNORA21	small nucleolar RNA, H/ACA box 21
204977_at	5.78e-01	3.30e-01	-0.9796772	-6.230309	-0.07118398	DDX10	DEAD-box helicase 10
207969_x_at	5.78e-01	3.30e-01	0.9796294	-6.230355	0.07325722	ACRV1	acrosomal vesicle protein 1
220930_s_at	5.78e-01	3.30e-01	0.9791263	-6.230841	0.09853382	SMIM2	small integral membrane protein 2
204031_s_at	5.78e-01	3.30e-01	0.9791174	-6.230849	0.15217706	PCBP2	poly(rC) binding protein 2
207324_s_at	5.78e-01	3.30e-01	0.9791055	-6.230861	0.13381321	DSC1	desmocollin 1
215516_at	5.78e-01	3.30e-01	0.9790205	-6.230943	0.07479272	LAMB4	laminin subunit beta 4
209131_s_at	5.78e-01	3.30e-01	-0.9789856	-6.230977	-0.13842146	SNAP23	synaptosome associated protein 23
200860_s_at	5.78e-01	3.30e-01	-0.9789532	-6.231008	-0.05724398	CNOT1	CCR4-NOT transcription complex subunit 1
213916_at	5.78e-01	3.30e-01	0.9788497	-6.231108	0.06572387	ZNF625-ZNF20///ZNF20	ZNF625-ZNF20 readthrough (NMD candidate)///zinc finger protein 20
221204_s_at	5.78e-01	3.30e-01	-0.9788439	-6.231113	-0.16116974	CRTAC1	cartilage acidic protein 1
204750_s_at	5.78e-01	3.30e-01	0.9788211	-6.231135	0.129259	DSC2	desmocollin 2
220589_s_at	5.78e-01	3.30e-01	-0.9786106	-6.231338	-0.2063941	LOC100507424///ITFG2	uncharacterized LOC100507424///integrin alpha FG-GAP repeat containing 2
216069_at	5.79e-01	3.31e-01	0.9784291	-6.231513	0.10472112	PRMT2	protein arginine methyltransferase 2
206532_at	5.79e-01	3.31e-01	0.9783769	-6.231564	0.16243449	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
207313_x_at	5.79e-01	3.31e-01	-0.9783371	-6.231602	-0.06667053	KIR3DL2///KIR3DL1	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
221477_s_at	5.79e-01	3.31e-01	-0.9782676	-6.231669	-0.07609912	LOC100129518///SOD2	uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial
200740_s_at	5.79e-01	3.31e-01	-0.9780316	-6.231897	-0.05483028	SUMO3	small ubiquitin-like modifier 3
206852_at	5.79e-01	3.31e-01	-0.9778477	-6.232074	-0.23807355	EPHA7	EPH receptor A7
215143_at	5.79e-01	3.31e-01	0.9778444	-6.232077	0.11356307	DPY19L2P2	DPY19L2 pseudogene 2
205901_at	5.79e-01	3.31e-01	-0.9778223	-6.232098	-0.17663223	PNOC	prepronociceptin
212171_x_at	5.79e-01	3.31e-01	0.9777798	-6.232139	0.14175317	VEGFA	vascular endothelial growth factor A
44669_at	5.79e-01	3.31e-01	0.9777533	-6.232165	0.17226524	SDHAF1	succinate dehydrogenase complex assembly factor 1
202105_at	5.79e-01	3.31e-01	-0.9775609	-6.23235	-0.14327883	IGBP1	immunoglobulin (CD79A) binding protein 1
208959_s_at	5.79e-01	3.31e-01	0.9773902	-6.232515	0.07856372	ERP44	endoplasmic reticulum protein 44
206216_at	5.79e-01	3.31e-01	-0.9773105	-6.232592	-0.12518512	SRPK3	SRSF protein kinase 3
AFFX-PheX-5_at	5.79e-01	3.31e-01	0.9771336	-6.232762	0.0953505		
217659_at	5.79e-01	3.31e-01	0.9771058	-6.232789	0.17329		
211743_s_at	5.79e-01	3.31e-01	-0.9770139	-6.232877	-0.10007405	PRG2	proteoglycan 2, pro eosinophil major basic protein
217353_at	5.79e-01	3.31e-01	-0.9769639	-6.232925	-0.12410288		
215105_at	5.79e-01	3.31e-01	0.9766945	-6.233185	0.18125464	N4BP2L2-IT2	N4BPL2 intronic transcript 2
214973_x_at	5.79e-01	3.31e-01	0.976629	-6.233248	0.12192147	IGHD	immunoglobulin heavy constant delta
209873_s_at	5.79e-01	3.31e-01	0.9765554	-6.233319	0.10545925	PKP3	plakophilin 3
210702_s_at	5.79e-01	3.31e-01	0.9765482	-6.233326	0.21465462	PTGIS	prostaglandin I2 (prostacyclin) synthase
212394_at	5.79e-01	3.32e-01	0.9762834	-6.23358	0.0697183	EMC1	ER membrane protein complex subunit 1
208975_s_at	5.79e-01	3.32e-01	-0.9762733	-6.23359	-0.12378174	KPNB1	karyopherin subunit beta 1
216599_x_at	5.79e-01	3.32e-01	-0.9761869	-6.233673	-0.15595547	SLC22A6	solute carrier family 22 member 6
200756_x_at	5.79e-01	3.32e-01	0.9761689	-6.233691	0.09575211	CALU	calumenin
205033_s_at	5.80e-01	3.32e-01	0.9759961	-6.233857	0.24815415	DEFA1B///DEFA3///DEFA1	defensin alpha 1B///defensin alpha 3///defensin alpha 1
204791_at	5.80e-01	3.32e-01	0.975949	-6.233902	0.12254944	NR2C1	nuclear receptor subfamily 2 group C member 1
222110_at	5.80e-01	3.32e-01	0.9757784	-6.234066	0.07739165	SENP5	SUMO1/sentrin specific peptidase 5
221006_s_at	5.80e-01	3.32e-01	-0.9757429	-6.2341	-0.07002995	SNX27	sorting nexin family member 27
39966_at	5.80e-01	3.32e-01	-0.9755573	-6.234279	-0.07709146	CSPG5	chondroitin sulfate proteoglycan 5
214395_x_at	5.80e-01	3.32e-01	0.9752321	-6.234592	0.13402974	EEF1D	eukaryotic translation elongation factor 1 delta
216434_at	5.80e-01	3.32e-01	0.9751835	-6.234638	0.11650859	TTC38	tetratricopeptide repeat domain 38
206615_s_at	5.80e-01	3.32e-01	0.9750477	-6.234769	0.20910531	ADAM22	ADAM metallopeptidase domain 22
212075_s_at	5.80e-01	3.32e-01	-0.9750105	-6.234805	-0.16135199	CSNK2A1	casein kinase 2 alpha 1
204931_at	5.80e-01	3.32e-01	-0.9748418	-6.234967	-0.18348657	TCF21	transcription factor 21
216064_s_at	5.80e-01	3.32e-01	0.9748187	-6.234989	0.10530865	AGA	aspartylglucosaminidase
206329_at	5.80e-01	3.32e-01	0.9748121	-6.234995	0.08682346	EXTL1	exostosin like glycosyltransferase 1
204541_at	5.80e-01	3.32e-01	0.9747039	-6.235099	0.16220222	SEC14L2	SEC14 like lipid binding 2
201795_at	5.80e-01	3.33e-01	-0.9743513	-6.235438	-0.08550263	LBR	lamin B receptor
205072_s_at	5.80e-01	3.33e-01	0.9742479	-6.235537	0.25940259	XRCC4	X-ray repair cross complementing 4
212715_s_at	5.80e-01	3.33e-01	0.9742055	-6.235578	0.11644696	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3
207516_at	5.80e-01	3.33e-01	-0.9741952	-6.235588	-0.13810231	CHRNB4	cholinergic receptor nicotinic beta 4 subunit
220156_at	5.80e-01	3.33e-01	0.9740547	-6.235723	0.1406313	EFCAB1	EF-hand calcium binding domain 1
208435_s_at	5.81e-01	3.33e-01	0.9738203	-6.235948	0.21175229	AQP6	aquaporin 6
219706_at	5.81e-01	3.33e-01	-0.9736947	-6.236068	-0.15850995	AP5S1	adaptor related protein complex 5 sigma 1 subunit
219383_at	5.81e-01	3.33e-01	-0.9736919	-6.236071	-0.16753832	PRR5L	proline rich 5 like
216163_at	5.81e-01	3.33e-01	0.9735059	-6.23625	0.14570846		
217451_at	5.81e-01	3.33e-01	-0.9734805	-6.236274	-0.13783421		
211925_s_at	5.81e-01	3.33e-01	-0.9732933	-6.236454	-0.10453768	PLCB1	phospholipase C beta 1
211771_s_at	5.81e-01	3.33e-01	0.9732793	-6.236467	0.09888743	POU2F2	POU class 2 homeobox 2
203586_s_at	5.81e-01	3.33e-01	0.973227	-6.236517	0.09215523	ARL4D	ADP ribosylation factor like GTPase 4D
206051_at	5.81e-01	3.33e-01	-0.9731857	-6.236557	-0.15190299	ELAVL4	ELAV like neuron-specific RNA binding protein 4
204406_at	5.81e-01	3.33e-01	-0.9729568	-6.236776	-0.09916086	FLT1	fms related tyrosine kinase 1
206961_s_at	5.81e-01	3.33e-01	0.972804	-6.236923	0.09338945	MED20	mediator complex subunit 20
218106_s_at	5.81e-01	3.33e-01	-0.9727896	-6.236937	-0.09230124	MRPS10	mitochondrial ribosomal protein S10
221275_s_at	5.81e-01	3.33e-01	-0.9727881	-6.236938	-0.17806467		
204558_at	5.81e-01	3.33e-01	-0.9726719	-6.23705	-0.17063626	RAD54L	RAD54-like (S. cerevisiae)
212369_at	5.81e-01	3.33e-01	0.9725925	-6.237126	0.13152752	ZNF384	zinc finger protein 384
212635_at	5.81e-01	3.33e-01	-0.9725909	-6.237127	-0.16582991	TNPO1	transportin 1
220536_at	5.81e-01	3.34e-01	0.9723809	-6.237329	0.07767297	VRTN	vertebrae development associated
202536_at	5.81e-01	3.34e-01	-0.9722694	-6.237435	-0.10105821	CHMP2B	charged multivesicular body protein 2B
217138_x_at	5.81e-01	3.34e-01	-0.9720297	-6.237665	-0.13894812	IGLC1	immunoglobulin lambda constant 1
206995_x_at	5.81e-01	3.34e-01	0.9720054	-6.237688	0.07277666	SCARF1	scavenger receptor class F member 1
221690_s_at	5.81e-01	3.34e-01	-0.9717966	-6.237888	-0.14462234	NLRP2	NLR family pyrin domain containing 2
205236_x_at	5.81e-01	3.34e-01	0.9717941	-6.237891	0.08315735	SOD3	superoxide dismutase 3, extracellular
213457_at	5.81e-01	3.34e-01	0.9715591	-6.238116	0.11272696	MFHAS1	malignant fibrous histiocytoma amplified sequence 1
206704_at	5.81e-01	3.34e-01	0.9715379	-6.238136	0.11244471	CLCN5	chloride voltage-gated channel 5
221925_s_at	5.81e-01	3.34e-01	0.9715269	-6.238147	0.14818735	CSPP1	centrosome and spindle pole associated protein 1
214388_at	5.81e-01	3.34e-01	-0.9714636	-6.238207	-0.12891488		
211065_x_at	5.81e-01	3.34e-01	-0.9713978	-6.23827	-0.19900236	PFKL	phosphofructokinase, liver type
208811_s_at	5.81e-01	3.34e-01	0.9713924	-6.238276	0.12121696	TMEM135///DNAJB6	transmembrane protein 135///DnaJ heat shock protein family (Hsp40) member B6
212562_s_at	5.81e-01	3.34e-01	-0.9712956	-6.238368	-0.13666433	CTSZ	cathepsin Z
201815_s_at	5.82e-01	3.34e-01	0.971087	-6.238568	0.18034477	TBC1D5	TBC1 domain family member 5
211483_x_at	5.82e-01	3.34e-01	0.9708429	-6.238802	0.14322473	CAMK2B	calcium/calmodulin dependent protein kinase II beta
34210_at	5.82e-01	3.34e-01	-0.9708364	-6.238808	-0.18287428	CD52	CD52 molecule
213243_at	5.82e-01	3.34e-01	0.9707282	-6.238911	0.13316048	VPS13B	vacuolar protein sorting 13 homolog B
207298_at	5.82e-01	3.34e-01	0.970569	-6.239064	0.08414144	SLC17A3	solute carrier family 17 member 3
216928_at	5.82e-01	3.34e-01	-0.9704541	-6.239174	-0.09615613	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor
219593_at	5.82e-01	3.34e-01	0.9704046	-6.239221	0.11660242	SLC15A3	solute carrier family 15 member 3
203022_at	5.82e-01	3.35e-01	0.9702036	-6.239413	0.15579365	RNASEH2A	ribonuclease H2 subunit A
205510_s_at	5.82e-01	3.35e-01	-0.9701865	-6.23943	-0.27794242	FLJ10038	uncharacterized protein FLJ10038
208583_x_at	5.82e-01	3.35e-01	0.9697441	-6.239853	0.13000464	HIST1H2AJ	histone cluster 1, H2aj
222348_at	5.82e-01	3.35e-01	-0.9696953	-6.239899	-0.1859516	MAST4	microtubule associated serine/threonine kinase family member 4
212791_at	5.82e-01	3.35e-01	-0.9696704	-6.239923	-0.14839786	C1orf216	chromosome 1 open reading frame 216
204003_s_at	5.82e-01	3.35e-01	-0.9696403	-6.239952	-0.07975748	NUPL2	nucleoporin like 2
219897_at	5.82e-01	3.35e-01	0.9696084	-6.239982	0.08974602	RNF122	ring finger protein 122
206757_at	5.82e-01	3.35e-01	0.9695984	-6.239992	0.10748901	PDE5A	phosphodiesterase 5A
214587_at	5.82e-01	3.35e-01	0.9695939	-6.239996	0.14021081	COL8A1	collagen type VIII alpha 1 chain
204681_s_at	5.83e-01	3.35e-01	0.969066	-6.240501	0.15052729	RAPGEF5	Rap guanine nucleotide exchange factor 5
220585_at	5.83e-01	3.35e-01	0.9690064	-6.240558	0.11127994	HKDC1	hexokinase domain containing 1
204296_at	5.83e-01	3.35e-01	-0.9689513	-6.24061	-0.16324468	SLC4A5	solute carrier family 4 member 5
206147_x_at	5.83e-01	3.35e-01	0.9688712	-6.240687	0.11771694	SCML2	sex comb on midleg-like 2 (Drosophila)
205989_s_at	5.83e-01	3.35e-01	0.9687091	-6.240842	0.22373563	MOG	myelin oligodendrocyte glycoprotein
221145_at	5.83e-01	3.35e-01	0.9686345	-6.240913	0.07098209		
210858_x_at	5.83e-01	3.35e-01	-0.9684826	-6.241058	-0.08254222	ATM	ATM serine/threonine kinase
206593_s_at	5.83e-01	3.36e-01	0.9683542	-6.24118	0.06849475	MED22	mediator complex subunit 22
211273_s_at	5.83e-01	3.36e-01	0.9683168	-6.241216	0.17569234	TBX1	T-box 1
216536_at	5.83e-01	3.36e-01	0.9683134	-6.241219	0.09902486	OR7E19P	olfactory receptor family 7 subfamily E member 19 pseudogene
217148_x_at	5.83e-01	3.36e-01	-0.9682527	-6.241277	-0.19021815	IGLJ3///IGLV@///IGLC1	immunoglobulin lambda joining 3///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1
209901_x_at	5.83e-01	3.36e-01	-0.9682115	-6.241317	-0.08315275	AIF1	allograft inflammatory factor 1
206184_at	5.83e-01	3.36e-01	0.9678922	-6.241621	0.05141739	CRKL	CRK like proto-oncogene, adaptor protein
211358_s_at	5.83e-01	3.36e-01	-0.9678001	-6.241709	-0.17177253	CIZ1	CDKN1A interacting zinc finger protein 1
209130_at	5.83e-01	3.36e-01	-0.9676789	-6.241825	-0.1233951	SNAP23	synaptosome associated protein 23
208032_s_at	5.83e-01	3.36e-01	0.9676767	-6.241827	0.10927593	GRIA3	glutamate ionotropic receptor AMPA type subunit 3
214895_s_at	5.83e-01	3.36e-01	-0.9675987	-6.241901	-0.23692302	ADAM10	ADAM metallopeptidase domain 10
214191_at	5.83e-01	3.36e-01	-0.9675944	-6.241906	-0.09430042	ICA1	islet cell autoantigen 1
206771_at	5.83e-01	3.36e-01	0.9675738	-6.241925	0.1784525	UPK3A	uroplakin 3A
208807_s_at	5.83e-01	3.36e-01	-0.9675583	-6.24194	-0.13827743	CHD3	chromodomain helicase DNA binding protein 3
202344_at	5.83e-01	3.36e-01	0.967243	-6.242241	0.17577602	HSF1	heat shock transcription factor 1
204550_x_at	5.83e-01	3.36e-01	0.9672093	-6.242273	0.08544207	GSTM1	glutathione S-transferase mu 1
217662_x_at	5.83e-01	3.36e-01	-0.9670261	-6.242448	-0.1103486		
203703_s_at	5.83e-01	3.36e-01	0.9670244	-6.242449	0.10515616	TTLL4	tubulin tyrosine ligase like 4
201234_at	5.84e-01	3.36e-01	0.9666436	-6.242812	0.17355025	ILK	integrin linked kinase
200928_s_at	5.84e-01	3.36e-01	0.966602	-6.242852	0.10883418	RAB14	RAB14, member RAS oncogene family
216167_at	5.84e-01	3.36e-01	-0.9665682	-6.242884	-0.18485335	LRRN2	leucine rich repeat neuronal 2
203514_at	5.84e-01	3.36e-01	-0.966456	-6.242991	-0.10377324	MAP3K3	mitogen-activated protein kinase kinase kinase 3
220695_at	5.84e-01	3.36e-01	0.9664282	-6.243017	0.10454275		
204376_at	5.84e-01	3.37e-01	-0.9662503	-6.243187	-0.09929798	DCAF1	DDB1 and CUL4 associated factor 1
203552_at	5.84e-01	3.37e-01	-0.9662012	-6.243234	-0.19925001	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5
214448_x_at	5.84e-01	3.37e-01	0.9661482	-6.243284	0.20106875	NFKBIB	NFKB inhibitor beta
219358_s_at	5.84e-01	3.37e-01	0.9658313	-6.243586	0.16162435	ADAP2	ArfGAP with dual PH domains 2
212448_at	5.84e-01	3.37e-01	0.9657668	-6.243647	0.23543089	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
221626_at	5.84e-01	3.37e-01	0.9657138	-6.243698	0.19262319	ZNF506	zinc finger protein 506
214450_at	5.84e-01	3.37e-01	0.9655568	-6.243847	0.07731625	CTSW	cathepsin W
210169_at	5.84e-01	3.37e-01	0.965497	-6.243904	0.06021923	SEC14L5	SEC14 like lipid binding 5
204949_at	5.84e-01	3.37e-01	0.9654371	-6.243961	0.20173131	ICAM3	intercellular adhesion molecule 3
215173_at	5.84e-01	3.37e-01	0.9652574	-6.244132	0.0637797	DNAAF1	dynein axonemal assembly factor 1
205519_at	5.84e-01	3.37e-01	-0.9652462	-6.244143	-0.13674394	WDR76	WD repeat domain 76
217674_at	5.84e-01	3.37e-01	0.9650589	-6.244321	0.21472302		
211197_s_at	5.84e-01	3.37e-01	-0.9649911	-6.244386	-0.12104718	ICOSLG	inducible T-cell costimulator ligand
202232_s_at	5.84e-01	3.37e-01	-0.964849	-6.244521	-0.17387094	EIF3M	eukaryotic translation initiation factor 3 subunit M
203232_s_at	5.84e-01	3.37e-01	-0.9647415	-6.244623	-0.14331884	ATXN1	ataxin 1
221568_s_at	5.84e-01	3.37e-01	-0.9646596	-6.244701	-0.2348178	LIN7C	lin-7 homolog C, crumbs cell polarity complex component
218664_at	5.85e-01	3.37e-01	-0.9644592	-6.244892	-0.15257069	MECR	mitochondrial trans-2-enoyl-CoA reductase
216505_x_at	5.85e-01	3.38e-01	0.964172	-6.245165	0.07275729		
210603_at	5.85e-01	3.38e-01	0.9641534	-6.245182	0.08116099	NAA11	N(alpha)-acetyltransferase 11, NatA catalytic subunit
207252_at	5.85e-01	3.38e-01	0.9641279	-6.245206	0.13074484	INE1	inactivation escape 1 (non-protein coding)
207813_s_at	5.85e-01	3.38e-01	0.9640368	-6.245293	0.14790783	FDXR	ferredoxin reductase
219613_s_at	5.85e-01	3.38e-01	0.9640111	-6.245318	0.0739949	SIRT6	sirtuin 6
218460_at	5.85e-01	3.38e-01	-0.9639048	-6.245419	-0.05744079	DNAAF5	dynein axonemal assembly factor 5
219225_at	5.85e-01	3.38e-01	0.9638777	-6.245444	0.11195819	PGBD5	piggyBac transposable element derived 5
