ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
230098_at	5.12e-01	2.00e-01	1.33	-5.82389	5.54e-01	PHF20L1	PHD finger protein 20-like 1
222158_s_at	5.12e-01	2.00e-01	1.33	-5.823915	3.95e-01	DESI2	desumoylating isopeptidase 2
224074_at	5.12e-01	2.00e-01	-1.33	-5.824021	-7.45e-02	VSX1	visual system homeobox 1
1552478_a_at	5.12e-01	2.00e-01	1.33	-5.824025	5.58e-01	IRF6	interferon regulatory factor 6
243011_at	5.12e-01	2.00e-01	1.33	-5.824098	4.23e-01	NXPE3	neurexophilin and PC-esterase domain family member 3
208438_s_at	5.12e-01	2.00e-01	1.33	-5.824484	5.26e-01	FGR	FGR proto-oncogene, Src family tyrosine kinase
233451_at	5.12e-01	2.00e-01	1.33	-5.824502	6.49e-02	SLC52A3	solute carrier family 52 member 3
243847_at	5.12e-01	2.00e-01	1.33	-5.824548	3.47e-01		
211005_at	5.12e-01	2.00e-01	1.33	-5.824565	5.72e-01	LAT	linker for activation of T-cells
242456_at	5.12e-01	2.00e-01	-1.33	-5.824587	-3.99e-01	MRE11A	MRE11 homolog A, double strand break repair nuclease
230408_at	5.12e-01	2.00e-01	1.33	-5.824594	1.99e-01	PCGF3	polycomb group ring finger 3
228358_at	5.12e-01	2.00e-01	1.33	-5.824605	2.10e-01	SOX12	SRY-box 12
206157_at	5.12e-01	2.00e-01	-1.33	-5.82478	-1.14	PTX3	pentraxin 3
1557321_a_at	5.12e-01	2.00e-01	1.33	-5.824791	2.94e-02	CAPN14	calpain 14
214757_at	5.12e-01	2.00e-01	1.33	-5.824792	2.38e-01	PMS2P2	PMS1 homolog 2, mismatch repair system component pseudogene 2
227060_at	5.12e-01	2.00e-01	1.33	-5.824803	1.85e-01	RELT	RELT tumor necrosis factor receptor
225722_at	5.12e-01	2.00e-01	1.33	-5.824813	4.50e-01	MIR3658///UCK2	microRNA 3658///uridine-cytidine kinase 2
205621_at	5.12e-01	2.00e-01	1.33	-5.824964	2.49e-01	ALKBH1	alkB homolog 1, histone H2A dioxygenase
233385_x_at	5.12e-01	2.00e-01	1.33	-5.825236	2.93e-01	MIA-RAB4B///RAB4B	MIA-RAB4B readthrough (NMD candidate)///RAB4B, member RAS oncogene family
223539_s_at	5.12e-01	2.00e-01	1.33	-5.825314	3.07e-01	SERF1B///SERF1A	small EDRK-rich factor 1B///small EDRK-rich factor 1A
201985_at	5.12e-01	2.00e-01	1.33	-5.825404	3.92e-01	KIAA0196	KIAA0196
215152_at	5.12e-01	2.00e-01	1.33	-5.825593	1.89e-02	MYB	MYB proto-oncogene, transcription factor
1552660_a_at	5.12e-01	2.00e-01	1.33	-5.825635	5.65e-01	C5orf22	chromosome 5 open reading frame 22
243512_x_at	5.12e-01	2.00e-01	-1.33	-5.825689	-2.72e-01		
1561383_at	5.13e-01	2.01e-01	-1.33	-5.825866	-1.49e-02	LOC284661	uncharacterized LOC284661
225649_s_at	5.13e-01	2.01e-01	1.33	-5.825942	2.79e-01	STK35	serine/threonine kinase 35
224937_at	5.13e-01	2.01e-01	1.33	-5.825961	4.84e-01	PTGFRN	prostaglandin F2 receptor inhibitor
239224_at	5.13e-01	2.01e-01	1.33	-5.826123	7.13e-01	FBXL20	F-box and leucine rich repeat protein 20
214010_s_at	5.13e-01	2.01e-01	1.33	-5.82614	1.77e-01	ATP9B	ATPase phospholipid transporting 9B (putative)
207087_x_at	5.13e-01	2.01e-01	-1.33	-5.826405	-6.47e-02	ANK1	ankyrin 1
205466_s_at	5.13e-01	2.01e-01	1.33	-5.826419	8.67e-01	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1
218194_at	5.13e-01	2.01e-01	-1.33	-5.82643	-4.00e-01	REXO2	RNA exonuclease 2
212274_at	5.13e-01	2.01e-01	-1.33	-5.826584	-5.40e-01	LPIN1	lipin 1
244342_at	5.13e-01	2.01e-01	1.33	-5.826599	6.43e-02	PATL1	PAT1 homolog 1, processing body mRNA decay factor
205309_at	5.13e-01	2.01e-01	1.33	-5.82669	4.72e-01	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B
241871_at	5.13e-01	2.01e-01	1.33	-5.826715	1.43e-01	CAMK4	calcium/calmodulin dependent protein kinase IV
233167_at	5.13e-01	2.01e-01	-1.33	-5.826728	-2.56e-01	SELO	selenoprotein O
218172_s_at	5.13e-01	2.01e-01	1.33	-5.826759	5.15e-01	DERL1	derlin 1
238369_s_at	5.13e-01	2.01e-01	1.33	-5.826781	3.05e-01	LINC01607	long intergenic non-protein coding RNA 1607
1564155_x_at	5.13e-01	2.01e-01	1.33	-5.826798	8.06e-02		
1552686_at	5.13e-01	2.01e-01	1.33	-5.826821	5.76e-02	CNBD2	cyclic nucleotide binding domain containing 2
225984_at	5.13e-01	2.01e-01	-1.33	-5.826852	-2.90e-01	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1
64883_at	5.13e-01	2.01e-01	-1.33	-5.826872	-1.84e-01	MOSPD2	motile sperm domain containing 2
229025_s_at	5.13e-01	2.01e-01	1.33	-5.826882	5.58e-01	IMMP1L	inner mitochondrial membrane peptidase subunit 1
207046_at	5.13e-01	2.01e-01	1.33	-5.826912	4.79e-01	HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I	histone cluster 2, H4b///histone cluster 4, H4///histone cluster 2, H4a///histone cluster 1, H4l///histone cluster 1, H4e///histone cluster 1, H4b///histone cluster 1, H4h///histone cluster 1, H4c///histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4a///histone cluster 1, H4i
1558854_a_at	5.13e-01	2.01e-01	-1.33	-5.826969	-2.64e-01		
226969_at	5.13e-01	2.01e-01	-1.33	-5.826977	-2.39e-01	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase
1552438_a_at	5.13e-01	2.01e-01	-1.33	-5.826989	-9.30e-03	ANKAR	ankyrin and armadillo repeat containing
227893_at	5.13e-01	2.01e-01	-1.33	-5.827002	-1.09e-01	LOC101930476///LINC00476	uncharacterized LOC101930476///long intergenic non-protein coding RNA 476
236897_at	5.13e-01	2.01e-01	1.33	-5.827035	4.06e-02		
240019_at	5.13e-01	2.01e-01	1.33	-5.827039	2.47e-01		
230681_at	5.13e-01	2.01e-01	-1.33	-5.827149	-7.15e-02	TBRG1	transforming growth factor beta regulator 1
217875_s_at	5.13e-01	2.01e-01	-1.33	-5.827161	-5.22e-01	PMEPA1	prostate transmembrane protein, androgen induced 1
202348_s_at	5.13e-01	2.01e-01	1.33	-5.827519	2.80e-01	TOR1A	torsin family 1 member A
1569520_at	5.13e-01	2.01e-01	-1.33	-5.827745	-3.47e-01	LOC101929747	uncharacterized LOC101929747
209038_s_at	5.13e-01	2.01e-01	-1.33	-5.827839	-7.35e-02	EHD1	EH domain containing 1
232497_at	5.13e-01	2.01e-01	1.33	-5.827844	2.49e-01	ZNF3	zinc finger protein 3
212291_at	5.13e-01	2.01e-01	-1.33	-5.827947	-2.42e-01	HIPK1	homeodomain interacting protein kinase 1
222849_s_at	5.13e-01	2.01e-01	1.33	-5.828024	2.69e-01	SCRN3	secernin 3
209422_at	5.13e-01	2.01e-01	1.33	-5.828112	2.31e-01	PHF20	PHD finger protein 20
209385_s_at	5.13e-01	2.01e-01	-1.33	-5.828139	-4.74e-01	PROSC	proline synthetase cotranscribed homolog (bacterial)
229148_at	5.13e-01	2.01e-01	-1.33	-5.828173	-1.68e-01	HOTAIRM1///HOXA2	HOXA transcript antisense RNA, myeloid-specific 1///homeobox A2
1570078_a_at	5.13e-01	2.01e-01	1.33	-5.828223	2.53e-01	DOCK5	dedicator of cytokinesis 5
1552889_a_at	5.13e-01	2.01e-01	-1.33	-5.828227	-1.22e-01	EXOC3L2	exocyst complex component 3 like 2
1553215_s_at	5.13e-01	2.01e-01	1.33	-5.828328	9.81e-02	CCDC7	coiled-coil domain containing 7
234169_at	5.13e-01	2.01e-01	-1.33	-5.82834	-2.26e-02	MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog
236700_at	5.13e-01	2.01e-01	1.33	-5.828362	4.99e-01	EIF3C	eukaryotic translation initiation factor 3 subunit C
241991_at	5.13e-01	2.01e-01	-1.33	-5.828637	-2.79e-01		
201312_s_at	5.13e-01	2.01e-01	1.33	-5.8287	4.43e-01	SH3BGRL	SH3 domain binding glutamate rich protein like
208913_at	5.13e-01	2.01e-01	1.33	-5.828753	1.94e-01	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
220912_at	5.13e-01	2.01e-01	-1.33	-5.828787	-3.22e-02		
226512_at	5.13e-01	2.01e-01	-1.33	-5.828809	-3.49e-01	ZMYM2	zinc finger MYM-type containing 2
237162_at	5.13e-01	2.01e-01	-1.33	-5.829025	-1.15e-02	KANK1	KN motif and ankyrin repeat domains 1
234075_at	5.14e-01	2.01e-01	1.33	-5.829316	2.02e-01		
225126_at	5.14e-01	2.01e-01	1.33	-5.829423	3.22e-01	MRRF	mitochondrial ribosome recycling factor
1566144_at	5.14e-01	2.01e-01	-1.33	-5.829509	-8.97e-02		
211516_at	5.14e-01	2.01e-01	-1.33	-5.829516	-9.44e-03	IL5RA	interleukin 5 receptor subunit alpha
220364_at	5.14e-01	2.01e-01	-1.33	-5.829524	-3.20e-01	EPB41L4A-AS2	EPB41L4A antisense RNA 2 (head to head)
231222_at	5.14e-01	2.01e-01	1.33	-5.829587	1.10e-01		
216698_x_at	5.14e-01	2.02e-01	1.33	-5.829714	4.27e-01	OR7E12P	olfactory receptor family 7 subfamily E member 12 pseudogene
216973_s_at	5.14e-01	2.02e-01	-1.33	-5.829794	-9.87e-01	HOXB7	homeobox B7
218333_at	5.14e-01	2.02e-01	1.33	-5.829948	1.80e-01	DERL2	derlin 2
234278_at	5.14e-01	2.02e-01	-1.33	-5.829975	-1.80e-01		
205049_s_at	5.14e-01	2.02e-01	1.33	-5.829999	1.38	CD79A	CD79a molecule
224688_at	5.14e-01	2.02e-01	-1.33	-5.829999	-2.39e-01	TMEM248	transmembrane protein 248
203374_s_at	5.14e-01	2.02e-01	1.33	-5.830075	3.47e-01	TPP2	tripeptidyl peptidase 2
220395_at	5.14e-01	2.02e-01	-1.33	-5.83012	-4.20e-02	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
243895_x_at	5.14e-01	2.02e-01	1.33	-5.830121	1.60e-01		
214072_x_at	5.14e-01	2.02e-01	1.33	-5.830361	2.23e-01	NENF	neudesin neurotrophic factor
207771_at	5.14e-01	2.02e-01	1.33	-5.830461	1.61e-01	SLC5A2	solute carrier family 5 member 2
204779_s_at	5.14e-01	2.02e-01	-1.33	-5.830474	-9.44e-01	HOXB7	homeobox B7
231104_at	5.14e-01	2.02e-01	1.33	-5.830545	5.20e-01	TDRD5	tudor domain containing 5
205211_s_at	5.14e-01	2.02e-01	-1.33	-5.830658	-1.21e-01	RIN1	Ras and Rab interactor 1
228634_s_at	5.14e-01	2.02e-01	-1.33	-5.830708	-3.70e-02	YBX3	Y-box binding protein 3
220725_x_at	5.14e-01	2.02e-01	1.33	-5.830895	7.07e-02	DNAH3	dynein axonemal heavy chain 3
223487_x_at	5.14e-01	2.02e-01	1.33	-5.830914	4.25e-01	GNB4	G protein subunit beta 4
216124_at	5.14e-01	2.02e-01	1.33	-5.831017	8.13e-03		
1559529_at	5.14e-01	2.02e-01	1.33	-5.831037	4.14e-01	PTK2	protein tyrosine kinase 2
240673_at	5.14e-01	2.02e-01	1.33	-5.831116	3.43e-01		
240512_x_at	5.14e-01	2.02e-01	-1.33	-5.831173	-2.71e-02	KCTD4	potassium channel tetramerization domain containing 4
207148_x_at	5.14e-01	2.02e-01	-1.33	-5.831222	-9.62e-03	MYOZ2	myozenin 2
200954_at	5.14e-01	2.02e-01	1.33	-5.831382	3.13e-01	ATP6V0C	ATPase H+ transporting V0 subunit c
208315_x_at	5.15e-01	2.02e-01	1.33	-5.831665	2.54e-01	TRAF3	TNF receptor associated factor 3
233114_at	5.15e-01	2.02e-01	1.33	-5.83171	1.69e-01		
205805_s_at	5.15e-01	2.02e-01	-1.33	-5.8319	-7.13e-01	ROR1	receptor tyrosine kinase like orphan receptor 1
224240_s_at	5.15e-01	2.02e-01	-1.33	-5.831995	-1.05	CCL28	C-C motif chemokine ligand 28
1568611_at	5.15e-01	2.02e-01	1.32	-5.832073	4.65e-01	P4HA2	prolyl 4-hydroxylase subunit alpha 2
235699_at	5.15e-01	2.02e-01	1.32	-5.832093	5.75e-01	REM2	RRAD and GEM like GTPase 2
1560026_at	5.15e-01	2.02e-01	-1.32	-5.832482	-2.67e-01		
240535_at	5.15e-01	2.02e-01	-1.32	-5.832657	-1.39e-02		
211112_at	5.15e-01	2.02e-01	-1.32	-5.832666	-3.81e-02	SLC12A4	solute carrier family 12 member 4
208468_at	5.15e-01	2.02e-01	-1.32	-5.832872	-3.39e-02	SOX21	SRY-box 21
240696_at	5.15e-01	2.02e-01	-1.32	-5.83299	-7.67e-03		
1564473_at	5.15e-01	2.02e-01	-1.32	-5.83317	-5.94e-02	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
240365_at	5.15e-01	2.02e-01	-1.32	-5.833295	-2.87e-02	MIR924HG	MIR924 host gene
1554030_at	5.15e-01	2.02e-01	1.32	-5.833314	9.27e-02	ARSB	arylsulfatase B
237682_at	5.15e-01	2.02e-01	-1.32	-5.833475	-9.39e-03		
227458_at	5.15e-01	2.03e-01	1.32	-5.83355	9.29e-01	CD274	CD274 molecule
211825_s_at	5.16e-01	2.03e-01	-1.32	-5.833796	-2.60e-01	FLI1	Fli-1 proto-oncogene, ETS transcription factor
208012_x_at	5.16e-01	2.03e-01	1.32	-5.833968	4.36e-01	SP110	SP110 nuclear body protein
240838_s_at	5.16e-01	2.03e-01	1.32	-5.834038	8.14e-01	DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration
239325_at	5.16e-01	2.03e-01	-1.32	-5.834105	-1.09e-02	DNAJC27-AS1	DNAJC27 antisense RNA 1
232903_at	5.16e-01	2.03e-01	-1.32	-5.834192	-2.64e-01		
206746_at	5.16e-01	2.03e-01	1.32	-5.834231	3.61e-01	BFSP1	beaded filament structural protein 1
232861_at	5.16e-01	2.03e-01	-1.32	-5.834287	-6.47e-01	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2
240444_x_at	5.16e-01	2.03e-01	-1.32	-5.834382	-2.42e-02	CLIP1	CAP-Gly domain containing linker protein 1
1555898_at	5.16e-01	2.03e-01	1.32	-5.834635	9.44e-02	ANKRD36C	ankyrin repeat domain 36C
232660_at	5.16e-01	2.03e-01	1.32	-5.834651	3.39e-01	BAD	BCL2 associated agonist of cell death
213852_at	5.16e-01	2.03e-01	1.32	-5.834663	3.56e-01	RBM8A	RNA binding motif protein 8A
243174_at	5.16e-01	2.03e-01	1.32	-5.834939	5.16e-01		
231025_at	5.16e-01	2.03e-01	1.32	-5.835035	3.00e-01	SYT7	synaptotagmin 7
224190_x_at	5.16e-01	2.03e-01	-1.32	-5.835092	-2.70e-01	NOD1	nucleotide binding oligomerization domain containing 1
220935_s_at	5.16e-01	2.03e-01	-1.32	-5.835155	-1.49e-01	CDK5RAP2	CDK5 regulatory subunit associated protein 2
218797_s_at	5.16e-01	2.03e-01	1.32	-5.835217	3.53e-01	SIRT7	sirtuin 7
1554281_at	5.16e-01	2.03e-01	-1.32	-5.835403	-1.89e-02		
1553551_s_at	5.16e-01	2.03e-01	-1.32	-5.835429	-1.62e-01	ND2	MTND2
1555811_at	5.16e-01	2.03e-01	1.32	-5.83553	6.75e-02	ARHGDIB	Rho GDP dissociation inhibitor beta
203230_at	5.16e-01	2.03e-01	-1.32	-5.835561	-2.45e-01	DVL1	dishevelled segment polarity protein 1
239725_at	5.16e-01	2.03e-01	-1.32	-5.835587	-3.78e-01	PGAP1	post-GPI attachment to proteins 1
1561105_at	5.16e-01	2.03e-01	-1.32	-5.835686	-8.59e-03	CLDN11	claudin 11
219686_at	5.16e-01	2.03e-01	-1.32	-5.835686	-7.62e-01	STK32B	serine/threonine kinase 32B
204573_at	5.16e-01	2.03e-01	1.32	-5.835773	5.10e-01	CROT	carnitine O-octanoyltransferase
236651_at	5.16e-01	2.03e-01	-1.32	-5.835882	-8.30e-02	KALRN	kalirin, RhoGEF kinase
220871_at	5.16e-01	2.03e-01	1.32	-5.835951	6.00e-02		
224765_at	5.16e-01	2.03e-01	1.32	-5.835996	1.08	MSL1	male specific lethal 1 homolog
1552856_at	5.16e-01	2.03e-01	-1.32	-5.836106	-1.69e-02	LINC00311	long intergenic non-protein coding RNA 311
205796_at	5.16e-01	2.03e-01	1.32	-5.836184	3.26e-01	TCP11L1	t-complex 11 like 1
213012_at	5.16e-01	2.03e-01	-1.32	-5.836188	-4.04e-01	NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase
224359_s_at	5.16e-01	2.03e-01	1.32	-5.836278	4.65e-01	HOOK3	hook microtubule tethering protein 3
214958_s_at	5.17e-01	2.03e-01	1.32	-5.836379	6.80e-01	TMC6	transmembrane channel like 6
1568974_at	5.17e-01	2.03e-01	1.32	-5.836636	2.50e-02	NHEG1	neuroblastoma highly expressed 1
218113_at	5.17e-01	2.03e-01	1.32	-5.836658	3.03e-01	TMEM2	transmembrane protein 2
232833_at	5.17e-01	2.03e-01	1.32	-5.836665	1.73e-01		
242984_at	5.17e-01	2.03e-01	-1.32	-5.836694	-1.30e-01	MKLN1	muskelin 1
242338_at	5.17e-01	2.03e-01	1.32	-5.836706	8.52e-01	TMEM64	transmembrane protein 64
215222_x_at	5.17e-01	2.03e-01	-1.32	-5.836721	-2.03e-01	MACF1	microtubule-actin crosslinking factor 1
232070_at	5.17e-01	2.03e-01	-1.32	-5.836835	-1.35e-01	LOC100506639	uncharacterized LOC100506639
1570071_at	5.17e-01	2.03e-01	-1.32	-5.836887	-1.33e-02	LOC101930243///LOC101929865	uncharacterized LOC101930243///uncharacterized LOC101929865
207994_s_at	5.17e-01	2.03e-01	-1.32	-5.836894	-3.01e-02	OPRM1	opioid receptor mu 1
230581_at	5.17e-01	2.03e-01	-1.32	-5.836913	-3.42e-01		
243507_s_at	5.17e-01	2.03e-01	1.32	-5.83692	1.42e-01	C20orf196	chromosome 20 open reading frame 196
1558168_at	5.17e-01	2.03e-01	-1.32	-5.837023	-1.19e-02	H1FX-AS1	H1FX antisense RNA 1
212531_at	5.17e-01	2.03e-01	1.32	-5.837025	1.61	LCN2	lipocalin 2
227008_at	5.17e-01	2.04e-01	-1.32	-5.83749	-3.79e-01	HDDC3	HD domain containing 3
204219_s_at	5.17e-01	2.04e-01	-1.32	-5.837615	-2.02e-01	PSMC1	proteasome 26S subunit, ATPase 1
233979_s_at	5.17e-01	2.04e-01	1.32	-5.837618	4.05e-01	ESPN	espin
203684_s_at	5.17e-01	2.04e-01	-1.32	-5.837673	-2.43e-01	BCL2	BCL2, apoptosis regulator
233526_at	5.17e-01	2.04e-01	-1.32	-5.837699	-2.40e-02		
215158_s_at	5.17e-01	2.04e-01	1.32	-5.837843	1.78e-01	DEDD	death effector domain containing
201226_at	5.17e-01	2.04e-01	-1.32	-5.837924	-1.68e-01	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8
218001_at	5.17e-01	2.04e-01	-1.32	-5.837959	-2.28e-01	MRPS2	mitochondrial ribosomal protein S2
1558733_at	5.17e-01	2.04e-01	-1.32	-5.837961	-2.93e-01	ZBTB38	zinc finger and BTB domain containing 38
212795_at	5.17e-01	2.04e-01	-1.32	-5.837971	-2.62e-01	KIAA1033	KIAA1033
223413_s_at	5.17e-01	2.04e-01	-1.32	-5.838039	-2.97e-01	LYAR	Ly1 antibody reactive
215415_s_at	5.17e-01	2.04e-01	1.32	-5.838222	5.51e-02	LYST	lysosomal trafficking regulator
207837_at	5.17e-01	2.04e-01	-1.32	-5.838362	-2.36e-01	RBPMS	RNA binding protein with multiple splicing
228350_at	5.17e-01	2.04e-01	-1.32	-5.838366	-9.12e-03	UNC13D	unc-13 homolog D
224706_at	5.17e-01	2.04e-01	-1.32	-5.838406	-1.75e-01	LOC102724984///KIAA2013	uncharacterized protein KIAA2013///KIAA2013
228774_at	5.17e-01	2.04e-01	1.32	-5.838453	3.88e-01	CEP78	centrosomal protein 78
220617_s_at	5.17e-01	2.04e-01	-1.32	-5.838524	-3.39e-01	ZNF532	zinc finger protein 532
216548_x_at	5.17e-01	2.04e-01	1.32	-5.83859	3.79e-01	HMGB3P1	high mobility group box 3 pseudogene 1
226325_at	5.17e-01	2.04e-01	-1.32	-5.838593	-6.54e-01	ADSSL1	adenylosuccinate synthase like 1
220093_at	5.17e-01	2.04e-01	1.32	-5.838605	1.57e-01	ANTXR1	anthrax toxin receptor 1
1553179_at	5.17e-01	2.04e-01	1.32	-5.838631	3.63e-01	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19
244532_x_at	5.17e-01	2.04e-01	1.32	-5.838659	1.34		
242965_at	5.17e-01	2.04e-01	-1.32	-5.838896	-3.58e-01		
215805_at	5.17e-01	2.04e-01	-1.32	-5.8389	-1.19e-02		
229090_at	5.17e-01	2.04e-01	-1.32	-5.838922	-4.47e-01	ZEB1-AS1	ZEB1 antisense RNA 1
238900_at	5.17e-01	2.04e-01	1.32	-5.839106	8.08e-01	LOC100996809///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1	HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1
222246_at	5.17e-01	2.04e-01	-1.32	-5.839116	-1.50e-02		
202281_at	5.17e-01	2.04e-01	1.32	-5.839213	2.59e-01	GAK	cyclin G associated kinase
212212_s_at	5.17e-01	2.04e-01	-1.32	-5.83928	-2.83e-01	INTS1	integrator complex subunit 1
1558919_a_at	5.17e-01	2.04e-01	-1.32	-5.8393	-5.87e-02	SEC23IP	SEC23 interacting protein
231084_at	5.17e-01	2.04e-01	1.32	-5.839364	2.22e-01	CFAP43	cilia and flagella associated protein 43
224907_s_at	5.17e-01	2.04e-01	1.32	-5.839375	3.26e-01	SH3GLB2	SH3 domain containing GRB2 like endophilin B2
1553575_at	5.17e-01	2.04e-01	1.32	-5.839395	3.97e-01	ND6	NADH dehydrogenase, subunit 6 (complex I)
210369_at	5.17e-01	2.04e-01	1.32	-5.839433	4.88e-01	SWAP70	SWAP switching B-cell complex 70kDa subunit
224325_at	5.17e-01	2.04e-01	-1.32	-5.839456	-4.45e-01	MIR4683///FZD8	microRNA 4683///frizzled class receptor 8
228965_s_at	5.17e-01	2.04e-01	1.32	-5.839478	2.02e-02	PANK2	pantothenate kinase 2
1562604_at	5.17e-01	2.04e-01	1.32	-5.839501	9.01e-02	LOC101927043	uncharacterized LOC101927043
230572_at	5.17e-01	2.04e-01	-1.32	-5.839568	-4.10e-02	WWC2-AS2	WWC2 antisense RNA 2
217042_at	5.17e-01	2.04e-01	1.32	-5.839596	2.38e-01	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
212873_at	5.17e-01	2.04e-01	1.32	-5.839636	4.52e-01	ARHGAP45	Rho GTPase activating protein 45
1555120_at	5.17e-01	2.04e-01	1.32	-5.839752	2.17e-01	CD96	CD96 molecule
218492_s_at	5.17e-01	2.04e-01	1.32	-5.839764	1.97e-01	THAP7	THAP domain containing 7
222889_at	5.18e-01	2.04e-01	-1.32	-5.839932	-3.23e-01	DCLRE1B	DNA cross-link repair 1B
1561292_at	5.18e-01	2.04e-01	1.32	-5.840033	3.85e-02	LOC105370941	uncharacterized LOC105370941
241036_at	5.18e-01	2.04e-01	1.32	-5.840106	6.36e-01		
217944_at	5.18e-01	2.04e-01	1.32	-5.840128	3.57e-01	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
230275_at	5.18e-01	2.04e-01	1.32	-5.840207	2.64e-01	ARSI	arylsulfatase family member I
238360_s_at	5.18e-01	2.04e-01	1.32	-5.840268	1.11	LINC00672	long intergenic non-protein coding RNA 672
206039_at	5.18e-01	2.04e-01	1.32	-5.840445	1.86e-01	RAB33A	RAB33A, member RAS oncogene family
224565_at	5.18e-01	2.04e-01	-1.32	-5.840505	-3.67e-01	MIR612///NEAT1	microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)
239247_at	5.18e-01	2.04e-01	-1.32	-5.840537	-5.79e-01	CD99P1	CD99 molecule pseudogene 1
205245_at	5.18e-01	2.04e-01	-1.32	-5.840606	-1.92e-01	PARD6A	par-6 family cell polarity regulator alpha
229589_x_at	5.18e-01	2.04e-01	-1.32	-5.840628	-4.78e-01	BIVM	basic, immunoglobulin-like variable motif containing
1557889_at	5.18e-01	2.04e-01	1.32	-5.840699	4.72e-01		
227991_x_at	5.18e-01	2.04e-01	1.32	-5.840747	2.98e-01	ZBTB43	zinc finger and BTB domain containing 43
1569652_at	5.18e-01	2.04e-01	1.32	-5.840847	6.47e-01	MLLT3	MLLT3, super elongation complex subunit
1555421_at	5.18e-01	2.04e-01	1.32	-5.840879	2.38e-02	AP1S3	adaptor related protein complex 1 sigma 3 subunit
1561902_at	5.18e-01	2.04e-01	-1.32	-5.840959	-1.93e-02		
1562608_at	5.18e-01	2.04e-01	-1.32	-5.841146	-5.64e-01		
210047_at	5.18e-01	2.05e-01	1.32	-5.841186	1.43e-01	SLC11A2	solute carrier family 11 member 2
203703_s_at	5.18e-01	2.05e-01	1.32	-5.841338	7.03e-01	TTLL4	tubulin tyrosine ligase like 4
244091_at	5.18e-01	2.05e-01	-1.32	-5.841374	-2.98e-02		
207470_at	5.18e-01	2.05e-01	1.32	-5.841549	1.95e-01		
214032_at	5.18e-01	2.05e-01	1.32	-5.841647	4.26e-01	ZAP70	zeta chain of T cell receptor associated protein kinase 70
208056_s_at	5.18e-01	2.05e-01	-1.32	-5.841713	-3.96e-01	CBFA2T3	CBFA2/RUNX1 translocation partner 3
235766_x_at	5.18e-01	2.05e-01	1.32	-5.841901	4.23e-01	RAB27A	RAB27A, member RAS oncogene family
1553685_s_at	5.18e-01	2.05e-01	-1.32	-5.841938	-5.69e-01	SP1	Sp1 transcription factor
238482_at	5.18e-01	2.05e-01	1.32	-5.842019	3.71e-01	KLF7	Kruppel like factor 7
203464_s_at	5.18e-01	2.05e-01	-1.32	-5.842085	-3.69e-01	EPN2-IT1///EPN2	EPN2 intronic transcript 1///epsin 2
238727_at	5.18e-01	2.05e-01	1.32	-5.842207	9.48e-01	LOC440934	uncharacterized LOC440934
206871_at	5.19e-01	2.05e-01	-1.32	-5.842427	-9.82e-03	ELANE	elastase, neutrophil expressed
210017_at	5.19e-01	2.05e-01	-1.32	-5.842516	-2.66e-01	MALT1	MALT1 paracaspase
224060_s_at	5.19e-01	2.05e-01	1.32	-5.842559	2.59e-01	DPH5	diphthamide biosynthesis 5
1557797_a_at	5.19e-01	2.05e-01	-1.32	-5.842583	-4.65e-01		
230214_at	5.19e-01	2.05e-01	-1.32	-5.842598	-7.88e-01	MRVI1	murine retrovirus integration site 1 homolog
215414_at	5.19e-01	2.05e-01	1.32	-5.842697	8.53e-03	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial
1566156_at	5.19e-01	2.05e-01	-1.32	-5.842862	-1.05e-02		
244870_at	5.19e-01	2.05e-01	-1.32	-5.842865	-1.44e-02	TES	testin LIM domain protein
